1.436749249696731567e-01,1.146062742918729782e-02,2.337008900940418243e-02,-1.282681673765182495e-01,-8.590730279684066772e-02,1.137685775756835938e-01,-9.110751003026962280e-02,8.664830774068832397e-02,1.287040300667285919e-02,1.302523165941238403e-01,-8.051571249961853027e-02,-1.222191080451011658e-01,1.157176494598388672e-02,1.899389326572418213e-01,4.718992486596107483e-02,-1.046317145228385925e-01,8.479459583759307861e-02,-5.683560296893119812e-02,-1.884710937738418579e-01,-4.023208096623420715e-02,1.785021722316741943e-01,-8.153849840164184570e-02,-1.130798980593681335e-01,-6.641629338264465332e-02,-1.407500356435775757e-02,4.310869798064231873e-02,-2.287880890071392059e-02,-6.720373034477233887e-02,-1.075763925909996033e-01,-7.710712403059005737e-02,1.393278092145919800e-01,-2.280844002962112427e-02,-1.100269928574562073e-01,-6.224016100168228149e-02,7.387489825487136841e-02,-8.083138614892959595e-02,-6.671505421400070190e-02,3.737787529826164246e-02,5.684722214937210083e-02,-7.338523119688034058e-02,-1.555944979190826416e-01,-6.622799485921859741e-02,1.965548435691744089e-04,-4.955963790416717529e-02,9.919044375419616699e-02,-3.571660444140434265e-02,1.539445370435714722e-01,8.399891108274459839e-02,6.739345937967300415e-02,5.386710911989212036e-02,-3.829621942713856697e-03,-5.087792873382568359e-02,-3.974668681621551514e-02,-2.531076781451702118e-03,-5.819381680339574814e-03,3.051782585680484772e-02,-1.186244711279869080e-01,7.604537904262542725e-02,-8.087597787380218506e-02,6.773885339498519897e-02,2.574358880519866943e-02,7.914959639310836792e-02,6.030404567718505859e-02,1.514091640710830688e-01,6.246967986226081848e-02,-6.821822375059127808e-03,-3.472896665334701538e-02,2.827720157802104950e-02,6.167647242546081543e-02,1.147202998399734497e-01,7.279897481203079224e-02,1.482446789741516113e-01,-1.565397083759307861e-01,-1.118557229638099670e-01,-2.288041450083255768e-02,1.067641302943229675e-01,-3.768980130553245544e-02,-1.169243454933166504e-01,1.735199801623821259e-02,3.125887364149093628e-02,-5.537763237953186035e-02,6.297969073057174683e-02,-7.932365685701370239e-02
-1.378231216222047806e-02,-8.084192126989364624e-02,-5.643548443913459778e-02,1.420557349920272827e-01,3.095435537397861481e-02,-6.251496076583862305e-02,8.588468283414840698e-02,-1.750082224607467651e-01,-8.499209582805633545e-02,-1.230335161089897156e-01,8.822561800479888916e-02,1.909216307103633881e-02,6.442498415708541870e-02,3.301973640918731689e-02,1.250957101583480835e-01,-4.638878745026886463e-04,9.062581509351730347e-02,4.811516031622886658e-02,1.953089684247970581e-01,-8.469652384519577026e-02,3.701147157698869705e-03,9.477945417165756226e-02,2.398378215730190277e-03,5.014274269342422485e-02,-3.040150366723537445e-02,1.204571500420570374e-02,5.310327932238578796e-02,1.113393679261207581e-01,-1.063958927989006042e-01,1.245752125978469849e-01,-6.292050331830978394e-02,5.872638896107673645e-02,8.033877611160278320e-02,-3.020711056888103485e-02,-7.756408303976058960e-02,-1.557515701279044151e-03,-7.551256567239761353e-03,-4.827876389026641846e-02,5.096581578254699707e-02,-9.668754041194915771e-02,9.432401508092880249e-02,-1.578765362501144409e-01,1.494725197553634644e-01,-9.315268695354461670e-02,-8.153454214334487915e-02,-3.642947599291801453e-02,1.650409996509552002e-01,1.448488142341375351e-02,9.268610924482345581e-02,-4.209863394498825073e-02,-1.544906049966812134e-01,-6.949563324451446533e-02,-1.272992938756942749e-01,9.553371928632259369e-03,7.627282291650772095e-02,9.399296343326568604e-02,-2.274294570088386536e-02,1.748464815318584442e-02,1.340782046318054199e-01,8.296088129281997681e-02,2.953655458986759186e-02,5.715114995837211609e-02,-3.643314167857170105e-02,-3.195460885763168335e-02,1.746333204209804535e-02,-1.107885465025901794e-01,-5.902583152055740356e-02,-1.835507899522781372e-01,1.301562972366809845e-02,1.164812073111534119e-01,3.888432681560516357e-02,-1.240814104676246643e-01,-3.830318152904510498e-02,-8.329447358846664429e-02,2.268087677657604218e-02,3.124651312828063965e-02,-1.254789233207702637e-01,-7.036473602056503296e-02,6.973939388990402222e-02,2.612298540771007538e-02,-1.004504486918449402e-01,-1.459086127579212189e-02,3.552713990211486816e-02
7.082999497652053833e-02,1.170277874916791916e-02,1.005104836076498032e-02,1.648846315219998360e-03,1.094078943133354187e-01,6.821407377719879150e-02,-5.752445384860038757e-02,4.930624272674322128e-03,2.037138445302844048e-03,-1.674855127930641174e-02,-6.279917061328887939e-02,-8.520471304655075073e-02,2.296001277863979340e-02,3.424253314733505249e-02,-7.938315719366073608e-02,-1.854180730879306793e-02,-1.041375175118446350e-01,3.874942287802696228e-02,6.166764721274375916e-02,1.562329530715942383e-01,7.176684588193893433e-02,-1.175763756036758423e-01,7.572429627180099487e-02,-4.102383181452751160e-02,3.998500108718872070e-02,9.540458768606185913e-02,1.221204758621752262e-03,-1.091118976473808289e-01,-8.323604613542556763e-02,-2.160352095961570740e-02,1.610444635152816772e-01,9.398203343152999878e-02,-1.589195579290390015e-01,9.468505531549453735e-02,-8.221893757581710815e-02,9.677279740571975708e-02,-1.576440036296844482e-01,7.811090350151062012e-02,-1.962818205356597900e-02,5.537292361259460449e-02,-1.429127156734466553e-01,-1.036775019019842148e-02,1.746026612818241119e-02,-1.256063813343644142e-03,4.892855137586593628e-02,5.378556251525878906e-02,-4.225185886025428772e-02,-1.359423846006393433e-01,6.905317306518554688e-02,-3.951090946793556213e-02,-1.735814660787582397e-02,7.767102867364883423e-02,1.166087985038757324e-01,-6.787227839231491089e-02,1.855925321578979492e-01,5.837780982255935669e-02,-1.174466982483863831e-01,5.243726447224617004e-02,-1.058307513594627380e-01,-3.787026926875114441e-02,-1.154945716261863708e-01,1.062214747071266174e-02,7.102455198764801025e-02,-1.326330602169036865e-01,-1.436356902122497559e-01,1.252137869596481323e-01,1.443375367671251297e-02,8.812996745109558105e-02,5.919226631522178650e-02,-1.547742933034896851e-01,1.049261242151260376e-01,1.269991844892501831e-01,-2.257768809795379639e-02,-8.784475177526473999e-02,-1.639756411314010620e-01,-1.152861304581165314e-02,9.000846743583679199e-02,1.359086632728576660e-01,7.978235930204391479e-02,1.056351605802774429e-02,4.260136932134628296e-02,7.147785276174545288e-02,3.988849744200706482e-02
2.026126161217689514e-02,2.564966119825839996e-02,1.061431095004081726e-01,-6.728970259428024292e-02,-8.364376612007617950e-03,2.663278579711914062e-02,1.691730171442031860e-01,-1.450922936201095581e-01,-8.097823709249496460e-02,7.114727795124053955e-02,1.005989089608192444e-01,-9.186116605997085571e-02,1.677728816866874695e-02,-1.856850981712341309e-01,-5.136715248227119446e-02,-1.040459275245666504e-01,-7.863887399435043335e-02,-6.820140033960342407e-02,2.962226606905460358e-02,1.087943315505981445e-01,-1.395199447870254517e-01,1.086207851767539978e-01,3.609357029199600220e-02,-1.220174580812454224e-01,6.703303754329681396e-02,7.398793101310729980e-02,4.935439676046371460e-02,3.009111993014812469e-02,-2.682174183428287506e-02,4.254573024809360504e-03,-1.740335300564765930e-02,-7.671356201171875000e-02,-1.074910536408424377e-01,-3.645635768771171570e-02,-3.928209468722343445e-02,-4.760257154703140259e-02,9.053653106093406677e-03,9.060877561569213867e-02,1.119015812873840332e-01,-7.719551771879196167e-02,-1.557763665914535522e-01,7.917488366365432739e-02,5.689559504389762878e-02,1.415539532899856567e-01,-8.909875154495239258e-02,1.571597158908843994e-01,-9.765975922346115112e-02,-5.813977867364883423e-02,-2.610201574862003326e-02,3.134198114275932312e-02,6.530265789479017258e-03,-6.691315770149230957e-02,5.309423804283142090e-02,-5.566371232271194458e-02,-1.487023085355758667e-01,4.165487363934516907e-02,1.332875639200210571e-01,5.220147967338562012e-02,7.329926639795303345e-02,7.887876778841018677e-02,-9.785621613264083862e-02,9.239996224641799927e-02,9.287192672491073608e-02,-1.346314139664173126e-02,-1.795381605625152588e-01,-3.348397836089134216e-02,3.140948712825775146e-02,8.997454494237899780e-02,1.101358458399772644e-01,-2.715404145419597626e-02,1.316850632429122925e-01,-5.065580084919929504e-02,-1.582759618759155273e-01,2.767171477898955345e-03,-5.843204911798238754e-03,-6.936539709568023682e-02,-7.777781039476394653e-02,9.756159037351608276e-02,-1.162287816405296326e-01,6.258019804954528809e-02,2.841964596882462502e-03,1.253807991743087769e-01,7.920493930578231812e-02
6.840948760509490967e-02,-1.664732843637466431e-01,1.007299870252609253e-02,-9.598343074321746826e-02,3.437579795718193054e-02,1.398402601480484009e-01,2.176089026033878326e-02,-6.730373948812484741e-02,8.430739492177963257e-02,1.058340892195701599e-01,-1.102935448288917542e-01,-1.655108295381069183e-02,4.812558367848396301e-02,8.292531222105026245e-02,-1.280867904424667358e-01,-8.079726248979568481e-02,-8.623862266540527344e-02,1.093761920928955078e-01,1.436397582292556763e-01,-5.464931949973106384e-02,4.520514979958534241e-02,-4.177716001868247986e-02,-4.354887455701828003e-02,-1.019551753997802734e-01,6.299340166151523590e-03,-6.579364836215972900e-02,9.442926198244094849e-02,1.278409212827682495e-01,4.936715960502624512e-02,-1.566612720489501953e-01,6.895794719457626343e-02,9.734527021646499634e-02,5.922539904713630676e-02,-5.011265352368354797e-02,8.440079540014266968e-02,-1.485357433557510376e-01,9.331350214779376984e-03,4.711304232478141785e-02,8.525653928518295288e-02,1.239760685712099075e-02,2.868901006877422333e-02,-3.853169828653335571e-02,-7.866019010543823242e-02,6.490445882081985474e-02,1.276396214962005615e-02,1.170707568526268005e-01,-7.410526275634765625e-03,3.245038911700248718e-02,3.909226134419441223e-02,2.882498502731323242e-02,-2.151504013454541564e-04,-1.262570470571517944e-01,-1.558476011268794537e-03,-1.726806610822677612e-01,-8.293197606690227985e-04,6.160999462008476257e-02,-1.205013021826744080e-01,1.534482557326555252e-02,-2.991450205445289612e-02,-4.263982921838760376e-02,-8.052447438240051270e-02,-3.640136448666453362e-03,1.785475164651870728e-01,1.356409341096878052e-01,-7.430919259786605835e-02,1.411468237638473511e-01,-1.143851876258850098e-01,1.253941506147384644e-01,1.264000833034515381e-01,-4.171453043818473816e-02,3.221043571829795837e-02,1.170154567807912827e-02,4.356778692454099655e-03,1.903905570507049561e-01,-7.720605935901403427e-03,-1.292921323329210281e-02,-1.038154959678649902e-01,-5.473402887582778931e-02,1.043885722756385803e-01,1.252298653125762939e-01,1.561837643384933472e-01,1.517997682094573975e-02,-7.430238183587789536e-04
-1.135128512978553772e-01,1.993319690227508545e-01,-1.030726209282875061e-01,-2.038952335715293884e-02,-2.176925726234912872e-02,-1.031700596213340759e-01,5.037718638777732849e-02,-8.056859485805034637e-03,-8.923810906708240509e-03,1.051217317581176758e-01,1.082674413919448853e-01,-6.547550112009048462e-02,-5.920834466814994812e-02,-5.529510602355003357e-02,6.727374345064163208e-02,4.591624811291694641e-02,-1.084366813302040100e-02,5.415375158190727234e-02,-1.108782738447189331e-02,5.135899409651756287e-02,4.097150638699531555e-02,-4.479816183447837830e-02,-1.542940177023410797e-02,1.985282264649868011e-02,5.712101701647043228e-03,-3.455860167741775513e-02,1.144767180085182190e-01,-1.122272163629531860e-01,8.007008582353591919e-02,-3.237472614273428917e-03,-1.546996533870697021e-01,1.012630835175514221e-01,-1.369856297969818115e-02,5.166757851839065552e-02,4.365778714418411255e-02,1.982737891376018524e-02,5.749084427952766418e-02,5.918359383940696716e-02,1.011723801493644714e-01,-8.705823868513107300e-02,1.191543564200401306e-01,-1.204986497759819031e-01,2.546025253832340240e-02,5.483508110046386719e-02,-3.121528029441833496e-02,4.179533943533897400e-02,-9.126027673482894897e-02,-4.343738406896591187e-02,1.439062952995300293e-01,1.228063479065895081e-01,-6.299939751625061035e-02,1.201525926589965820e-01,7.902658544480800629e-04,1.948808878660202026e-02,2.023634687066078186e-02,3.614134341478347778e-02,6.878174841403961182e-02,1.840499639511108398e-01,-9.152466803789138794e-02,-6.507604569196701050e-02,-6.978487223386764526e-02,-1.631184108555316925e-02,-4.045819863677024841e-02,7.853347808122634888e-02,1.319785267114639282e-01,-1.658501289784908295e-02,1.277703791856765747e-01,-1.394480168819427490e-01,1.083757262676954269e-02,-4.703849554061889648e-02,-2.672006189823150635e-02,-9.528004378080368042e-02,-1.192572340369224548e-01,2.322519011795520782e-02,5.561979487538337708e-02,8.209985494613647461e-02,-1.188979297876358032e-01,1.370564699172973633e-01,-1.700332164764404297e-01,3.817820549011230469e-02,3.414155170321464539e-02,-2.660031989216804504e-02,1.052039489150047302e-01
2.994108945131301880e-03,-5.808232352137565613e-02,7.617888599634170532e-02,-1.377107109874486923e-02,-9.195269644260406494e-02,-7.638151198625564575e-02,-1.953073777258396149e-02,-1.625392287969589233e-01,-9.862677007913589478e-02,-1.408833116292953491e-01,-1.137041673064231873e-01,1.780150979757308960e-01,1.993274502456188202e-02,5.692863464355468750e-02,1.557482220232486725e-02,-1.541874837130308151e-02,-1.115236803889274597e-01,-2.311636134982109070e-02,8.443860709667205811e-02,-1.337452232837677002e-02,-4.380410537123680115e-02,9.963420778512954712e-02,5.102827772498130798e-02,1.424119900912046432e-02,3.583911061286926270e-02,1.720696985721588135e-01,-7.547208666801452637e-02,3.866413235664367676e-02,-6.304785609245300293e-02,-1.087283417582511902e-01,-5.383927375078201294e-02,2.752899192273616791e-02,1.181957125663757324e-02,6.899156421422958374e-02,-3.634542226791381836e-03,-5.304441973567008972e-02,1.209871191531419754e-02,1.520564258098602295e-01,-3.061073087155818939e-02,1.163463220000267029e-01,8.387759327888488770e-03,-6.204103305935859680e-02,-9.803878515958786011e-02,6.872601807117462158e-03,-3.299351083114743233e-03,-4.407215397804975510e-03,-1.868019253015518188e-01,-4.665813222527503967e-02,-1.030274387449026108e-02,-7.121185958385467529e-02,-1.186558883637189865e-02,-1.203411146998405457e-01,3.868220373988151550e-02,6.609582901000976562e-02,7.155590504407882690e-02,4.847547039389610291e-02,-5.742881447076797485e-02,-1.033741831779479980e-01,1.114054322242736816e-01,4.398082941770553589e-02,-4.376078397035598755e-02,4.765555635094642639e-02,2.836089348420500755e-03,-9.298798441886901855e-02,4.692151397466659546e-02,6.289553712122142315e-04,-5.204489827156066895e-02,-1.575087197124958038e-02,-3.176659718155860901e-02,-9.594496339559555054e-02,5.273644998669624329e-02,2.186780422925949097e-02,-1.127650365233421326e-01,-6.938984245061874390e-02,-5.501278117299079895e-02,3.241252154111862183e-02,1.044277008622884750e-02,-1.026375684887170792e-02,-1.301489770412445068e-01,-1.256377436220645905e-03,1.582556813955307007e-01,1.210084483027458191e-01,-6.585376709699630737e-02
-1.602840274572372437e-01,1.088150069117546082e-01,-1.011542901396751404e-01,1.899247616529464722e-02,-4.243404790759086609e-02,1.105842739343643188e-01,1.475055068731307983e-01,-9.638159722089767456e-02,4.953335598111152649e-02,-1.165701914578676224e-02,2.785944379866123199e-02,5.758559703826904297e-02,-3.773669153451919556e-02,1.636333316564559937e-01,-1.054336056113243103e-01,1.649171411991119385e-01,-4.778062924742698669e-02,-7.232460379600524902e-02,-7.533439248800277710e-02,-1.263387054204940796e-01,1.209378615021705627e-01,3.972234576940536499e-02,-8.008708246052265167e-03,4.998524114489555359e-02,2.431324310600757599e-02,4.014369472861289978e-02,-1.005699187517166138e-01,1.175719052553176880e-01,1.720120310783386230e-01,-6.925107538700103760e-02,-1.722004637122154236e-02,-1.084885373711585999e-01,7.961694896221160889e-02,-8.632800728082656860e-02,1.597937792539596558e-01,1.107952441088855267e-03,-8.319925516843795776e-02,5.810863338410854340e-03,-1.295221000909805298e-01,7.199724763631820679e-02,3.294219449162483215e-02,-4.969355091452598572e-02,2.751226536929607391e-02,3.229578584432601929e-02,-1.395402997732162476e-01,-1.609343439340591431e-01,-8.149459958076477051e-02,-1.941565237939357758e-02,-1.207746490836143494e-01,-1.585385203361511230e-01,1.458452548831701279e-02,7.552932947874069214e-02,7.057520002126693726e-02,-2.394724451005458832e-02,7.407230325043201447e-03,-5.783846601843833923e-02,-9.997439384460449219e-02,-1.205387338995933533e-02,-1.081057414412498474e-01,1.256621479988098145e-01,-1.075479388236999512e-01,-4.131167754530906677e-02,-1.508200466632843018e-01,-6.010950356721878052e-02,-2.359699690714478493e-03,-6.486071646213531494e-02,-8.341687172651290894e-02,-6.066765263676643372e-02,1.256186217069625854e-01,1.280825287103652954e-01,-1.978628709912300110e-02,1.292665898799896240e-01,-1.033478900790214539e-01,3.987468779087066650e-03,5.673804786056280136e-03,-6.757870316505432129e-02,-1.343495398759841919e-01,4.743773955851793289e-03,-2.357318438589572906e-02,9.964538365602493286e-02,-3.305560676380991936e-03,-2.733340673148632050e-02,-6.357029080390930176e-03
-3.737950697541236877e-02,4.349170252680778503e-02,4.927388206124305725e-02,1.630649715662002563e-01,1.469366252422332764e-01,-1.030139476060867310e-01,-7.874644547700881958e-02,-5.720831081271171570e-02,-4.604808986186981201e-03,-7.462544739246368408e-02,8.450727164745330811e-02,-1.264556199312210083e-01,1.052549108862876892e-01,1.414304878562688828e-02,5.112620815634727478e-02,8.100544661283493042e-02,-6.620026379823684692e-02,3.023841418325901031e-02,1.494964864104986191e-02,-8.969706483185291290e-03,1.245843917131423950e-01,-1.220418959856033325e-01,1.943436637520790100e-02,4.939236864447593689e-02,4.558251053094863892e-02,1.049602031707763672e-01,7.911550253629684448e-02,-7.758170366287231445e-02,-7.278844714164733887e-02,5.626988410949707031e-02,2.695339731872081757e-02,1.692502014338970184e-02,1.846148050390183926e-03,1.577785313129425049e-01,-3.511257935315370560e-03,3.837096318602561951e-02,-8.034513145685195923e-02,6.356670707464218140e-02,-5.556347593665122986e-02,5.293334275484085083e-02,-7.409427314996719360e-02,1.429003663361072540e-02,2.886828780174255371e-02,-4.306555166840553284e-02,4.274992272257804871e-02,9.982670098543167114e-02,-9.118996560573577881e-02,1.004018075764179230e-02,-1.083063408732414246e-01,-1.165923476219177246e-01,-5.309095606207847595e-02,-9.693339467048645020e-02,7.088764756917953491e-02,-9.126125834882259369e-03,-2.099555730819702148e-02,-4.833703115582466125e-02,-3.252157941460609436e-02,1.164557859301567078e-01,-1.949454993009567261e-01,3.820194676518440247e-02,5.900492426007986069e-03,1.535423398017883301e-01,3.835911303758621216e-02,1.783435791730880737e-01,-2.206452004611492157e-02,1.096524745225906372e-01,3.446656512096524239e-03,-7.807612419128417969e-02,-5.009662732481956482e-02,-7.455251179635524750e-04,-3.275378793478012085e-02,6.354758981615304947e-03,1.216082349419593811e-01,-2.606755495071411133e-02,-3.723549598362296820e-04,2.392470650374889374e-02,-4.224076494574546814e-02,1.056387349963188171e-01,-2.193765714764595032e-03,-2.314750105142593384e-02,1.073316261172294617e-01,-4.231431335210800171e-02,-6.410460919141769409e-02
6.454874575138092041e-02,-8.080001920461654663e-02,1.995928585529327393e-01,1.975509896874427795e-02,-1.915186941623687744e-01,4.363890737295150757e-02,-4.568570107221603394e-02,-1.090647950768470764e-01,-1.195829883217811584e-01,-1.553153432905673981e-02,8.728022873401641846e-02,-3.519136458635330200e-02,1.639280617237091064e-01,-9.852836281061172485e-02,-6.411547213792800903e-02,8.367394655942916870e-02,6.078714132308959961e-02,-4.067542776465415955e-02,-6.311925500631332397e-02,1.421294659376144409e-01,3.592916950583457947e-02,-9.714182466268539429e-03,8.577907830476760864e-02,2.436900697648525238e-02,-1.827016472816467285e-01,7.211510837078094482e-02,1.629847288131713867e-02,1.267934888601303101e-01,4.335255175828933716e-02,4.568817466497421265e-02,-8.847387135028839111e-02,7.189760357141494751e-02,-8.773819357156753540e-02,4.616022855043411255e-02,9.105106443166732788e-02,9.336881339550018311e-03,-1.586665585637092590e-02,-8.246480673551559448e-02,1.645825654268264771e-01,5.966663360595703125e-02,1.362753938883543015e-02,2.377696335315704346e-02,8.028003573417663574e-02,-1.633701324462890625e-01,-1.730255484580993652e-01,-2.530800877138972282e-03,2.320695854723453522e-02,1.338882893323898315e-01,-6.995357107371091843e-03,-1.914862543344497681e-01,3.383857011795043945e-02,5.827109888195991516e-02,5.690009146928787231e-02,6.263069808483123779e-02,1.210036650300025940e-01,6.849426031112670898e-02,-1.424109935760498047e-01,1.273394655436277390e-02,-7.857936434447765350e-03,1.267725415527820587e-02,-1.731175370514392853e-02,-5.875859875231981277e-03,1.439483165740966797e-01,8.083321154117584229e-03,-1.511562615633010864e-01,5.523543432354927063e-02,-1.008220836520195007e-01,-2.633698284626007080e-02,-1.838972978293895721e-02,1.685537844896316528e-01,-5.379724502563476562e-02,2.995334565639495850e-02,-1.727525293827056885e-01,1.836166903376579285e-02,-4.521976783871650696e-02,-8.604447543621063232e-02,1.054500117897987366e-01,1.364513784646987915e-01,3.354348987340927124e-02,-8.797031641006469727e-02,-9.871014393866062164e-03,-7.800384890288114548e-03,1.052090153098106384e-01
