Row,Train Error,Validation Error
144,48.864334,51.282936
145,47.072964,46.706863
146,47.88548,44.500717
147,47.24129,45.663166
148,46.51477,43.686035
149,47.11791,46.294662
150,47.171677,50.633972
151,47.023743,46.083363
152,47.31789,43.735
153,47.40225,45.613457
154,46.739872,43.275753
155,46.88036,46.245052
156,47.35345,50.35997
157,47.253418,45.825443
158,46.279373,43.361107
159,46.46432,45.5635
160,47.402397,43.083015
161,46.41993,46.19527
162,46.09534,50.23516
163,46.317284,45.708996
164,46.508026,43.17977
165,47.01888,45.513412
166,46.44945,42.995384
167,46.467735,46.145393
168,45.960674,50.166958
169,46.200306,45.64463
170,46.81557,43.075138
171,46.821312,45.46324
172,47.31097,42.942207
173,46.110466,46.09536
174,47.010197,50.116497
175,46.083607,45.597267
176,46.775124,43.003777
177,46.46033,45.4129
178,46.594147,42.89685
179,46.772182,46.04518
180,46.937847,50.070488
181,46.052105,45.553432
182,46.91748,42.94705
183,46.847507,45.362362
184,46.20161,42.852512
185,45.78133,45.99483
186,46.857456,50.02444
187,46.62348,45.50806
188,46.835045,42.895073
189,47.28619,45.311638
190,45.61987,42.806454
191,46.190975,45.944263
192,46.355564,49.976303
193,45.823315,45.46151
194,46.517223,42.84507
195,46.545784,45.260693
196,46.327538,42.75872
197,46.47785,45.893456
198,45.62941,49.927483
199,46.30666,45.41326
200,46.418118,42.795273
201,46.20356,45.20953
202,47.32593,42.709145
203,45.808716,45.84246
204,46.516705,49.877506
205,45.779484,45.36437
206,46.382156,42.74494
207,46.483257,45.15815
208,47.136086,42.65985
209,45.42124,45.791275
210,46.65223,49.8272
211,46.416943,45.313602
212,46.231373,42.694344
213,46.0739,45.1066
214,45.73982,42.60945
215,47.29845,45.739914
216,47.133358,49.774994
217,46.73095,45.263706
218,45.619843,42.643543
219,45.639168,45.054874
220,45.500145,42.55818
221,45.827316,45.688347
222,47.090904,49.724644
223,45.667885,45.21313
224,46.035145,42.593033
225,46.43063,45.002968
226,46.298866,42.50698
227,46.20919,45.63663
228,46.68094,49.67282
229,47.350307,45.16314
230,46.05762,42.541367
231,45.68252,44.950916
232,46.034264,42.457565
233,45.45813,45.584797
234,45.719936,49.62238
235,46.422928,45.11023
236,46.4376,42.490448
237,46.489094,44.89878
238,46.007313,42.405396
239,45.297546,45.53291
240,46.213875,49.5674
241,46.057213,45.061092
242,45.31951,42.439552
243,45.358658,44.84667
244,44.95022,42.354416
245,45.979126,45.481045
246,45.89839,49.519577
247,46.41241,45.00987
248,45.660645,42.38963
249,46.101902,44.794647
250,45.143467,42.302727
251,45.437214,45.429325
252,45.346226,49.466286
253,45.51613,44.961353
254,45.92648,42.336422
255,46.00291,44.742836
256,45.705334,42.252785
257,45.388325,45.377865
258,45.130928,49.4171
259,45.908653,44.905907
260,45.192944,42.28948
261,45.860424,44.691315
262,46.25375,42.20319
263,45.85442,45.326694
264,45.516636,49.35993
265,45.88013,44.86162
266,45.655594,42.23694
267,46.55345,44.640125
268,46.091045,42.147778
269,45.49478,45.275852
270,45.083237,49.315598
271,45.415714,44.80735
272,45.66044,42.1874
273,46.371017,44.58929
274,45.56283,42.105568
275,45.89266,45.225384
276,46.298485,49.26345
277,46.58521,44.76122
278,45.996056,42.136524
279,45.41552,44.53884
280,44.897457,42.05279
281,45.158928,45.175316
282,46.70554,49.214493
283,46.08123,44.706745
284,45.82523,42.08979
285,45.457935,44.488808
286,45.061253,42.00215
287,45.535275,45.125656
288,45.26736,49.157616
289,45.886692,44.663555
290,45.74227,42.039955
291,45.878624,44.439205
292,45.505447,41.9505
293,45.761234,45.076393
294,45.00479,49.11432
295,45.181408,44.609055
296,45.36086,41.995018
297,46.156178,44.390003
298,45.6688,41.910496
299,44.803165,45.02753
300,45.663742,49.06066
301,45.95296,44.568283
302,45.587406,41.941704
303,45.135418,44.341206
304,45.66072,41.854965
305,44.79387,44.97907
306,46.21414,49.019974
307,45.33375,44.516975
308,45.151554,41.893997
309,45.743553,44.29282
310,44.727085,41.81386
311,45.23864,44.930977
312,45.261284,48.966778
313,45.100834,44.471046
314,45.225864,41.8525
315,45.639305,44.244804
316,45.672417,41.768623
317,45.34354,44.88324
318,45.008926,48.921776
319,45.91515,44.425545
320,45.467056,41.804108
321,45.348495,44.197144
322,44.63011,41.714897
323,45.430275,44.835823
324,45.007355,48.873047
325,45.374992,44.374245
326,44.96757,41.75372
327,44.230534,44.1498
328,44.9883,41.670193
329,44.81471,44.788727
330,46.10117,48.823654
331,45.305634,44.325356
332,45.25069,41.707703
333,45.016666,44.10277
334,44.420483,41.62775
335,44.849285,44.74194
336,44.941513,48.77483
337,45.079403,44.285164
338,45.181396,41.663593
339,44.66138,44.056046
340,45.213867,41.57876
341,44.488613,44.69541
342,44.935646,48.730457
343,45.847683,44.235897
344,44.926212,41.61492
345,44.76306,44.009583
346,44.605076,41.52902
347,45.718296,44.649174
348,45.686623,48.682526
349,45.626686,44.191143
350,45.460487,41.568073
351,46.080032,43.963398
352,46.41293,41.485676
353,44.56974,44.60322
354,44.97531,48.637268
355,45.292233,44.139828
356,44.49375,41.52401
357,44.419712,43.9175
358,45.287987,41.44368
359,44.52199,44.557568
360,45.094513,48.58362
361,44.873013,44.10109
362,45.58362,41.479023
363,44.433365,43.871906
364,44.94054,41.39047
365,44.685986,44.5122
366,45.007137,48.54528
367,45.25136,44.056217
368,44.79256,41.437267
369,45.790894,43.826614
370,45.07457,41.347797
371,44.16122,44.46713
372,44.944767,48.497574
373,44.10089,44.0096
374,45.186977,41.38805
375,44.690025,43.78163
376,44.547512,41.307022
377,45.028984,44.422386
378,44.202652,48.44974
379,45.10482,43.952133
380,44.982174,41.35293
381,44.425053,43.73696
382,44.66762,41.265724
383,45.392345,44.377983
384,44.52715,48.402664
385,44.071373,43.921078
386,45.02531,41.304207
387,45.06982,43.69263
388,44.87979,41.21598
389,44.65468,44.333866
390,44.822655,48.35769
391,44.28098,43.877186
392,45.547226,41.25752
393,45.039974,43.64863
394,44.438442,41.174473
395,44.44462,44.290115
396,44.754353,48.315506
397,45.049446,43.828606
398,45.146103,41.213013
399,45.3497,43.604946
400,44.946804,41.13108
401,44.701298,44.24669
402,44.693745,48.27207
403,44.965885,43.78111
404,45.350075,41.172935
405,45.24707,43.561623
406,44.878086,41.09168
407,44.71402,44.20362
408,44.387825,48.22802
409,43.97527,43.74567
410,43.838543,41.12983
411,44.634212,43.518658
412,43.906418,41.049316
413,44.38999,44.160885
414,44.69054,48.18388
415,44.995567,43.70283
416,44.753197,41.088367
417,44.975277,43.47604
418,44.125904,41.011986
419,44.343517,44.11853
420,44.266838,48.13857
421,44.142708,43.659676
422,44.604103,41.04644
423,44.832245,43.433777
424,44.322098,40.963776
425,44.601536,44.07653
426,43.081753,48.09112
427,44.684628,43.611015
428,44.51467,41.001698
429,44.338524,43.391895
430,44.392246,40.925175
431,44.510414,44.034927
432,44.807903,48.04923
433,44.14178,43.578846
434,44.70939,40.962303
435,44.061974,43.35039
436,45.346115,40.873894
437,44.282284,43.993664
438,44.70351,48.01205
439,44.776783,43.533215
440,44.087856,40.922775
441,43.92789,43.309277
442,44.254482,40.84735
443,44.890793,43.95281
444,43.7329,47.96151
445,44.36372,43.491066
446,44.137558,40.879704
447,44.03768,43.268536
448,44.250015,40.81054
449,43.46246,43.912357
450,44.35637,47.92566
451,44.337185,43.448765
452,43.830563,40.840298
453,45.25196,43.228195
454,43.98866,40.76821
455,44.6322,43.87231
456,44.04764,47.881138
457,44.012573,43.408104
458,44.595604,40.799416
459,44.486366,43.188274
460,43.972553,40.728725
461,44.1748,43.832645
462,43.424843,47.841496
463,43.680542,43.365574
464,43.8653,40.76011
465,44.096367,43.148758
466,43.57949,40.6833
467,44.426968,43.793404
468,45.118,47.798904
469,44.364872,43.32472
470,43.566074,40.721363
471,44.779575,43.109657
472,43.768307,40.651688
473,43.77968,43.754604
474,44.215965,47.768764
475,44.387142,43.29017
476,44.27022,40.68953
477,43.79826,43.07099
478,43.66448,40.6023
479,44.280098,43.716232
