Row,Train Error,Validation Error
160,21.016653,24.551619
161,20.559172,20.971722
162,21.684797,16.350866
163,21.448988,22.098011
164,20.590528,24.063103
165,20.687859,23.189762
166,20.292053,24.522888
167,20.23277,20.94155
168,20.56081,16.320847
169,20.280737,21.82141
170,21.665565,23.564238
171,20.270884,22.2717
172,19.991661,24.494316
173,20.219446,20.911482
174,20.611168,16.290932
175,19.5841,21.241432
176,20.811157,23.897968
177,21.252575,21.460167
178,20.343634,24.465937
179,19.867493,20.881554
180,20.78114,16.261162
181,21.389654,21.639587
182,21.94272,24.186935
183,21.101374,21.950592
184,20.746735,24.437767
185,20.048044,20.851795
186,20.237637,16.231573
187,21.380758,21.985065
188,20.108273,23.947716
189,21.809235,23.072142
190,20.201365,24.409832
191,20.053482,20.822243
192,20.291792,16.20219
193,20.588438,21.709457
194,20.846264,23.450333
195,21.100567,22.154629
196,20.345377,24.382147
197,20.322704,20.792912
198,20.030937,16.17303
199,21.008858,21.130817
200,20.51902,23.785318
201,20.486757,21.34335
202,21.005678,24.354727
203,21.10139,20.763819
204,20.895302,16.14411
205,19.97142,21.52961
206,20.408316,24.075537
207,21.404535,21.83505
208,21.123827,24.327576
209,20.95221,20.734987
210,20.913805,16.115469
211,21.105896,21.87594
212,19.828289,23.837646
213,20.254921,22.958702
214,21.656305,24.30074
215,20.168886,20.706459
216,21.148184,16.087133
217,20.389729,21.601625
218,20.50357,23.341621
219,21.29442,22.041483
220,20.21313,24.274235
221,20.511812,20.678255
222,20.379517,16.059118
223,20.497852,21.024645
224,20.676943,23.67791
225,20.636543,21.230751
226,19.774143,24.248089
227,21.201817,20.650394
228,20.880299,16.031448
229,21.168827,21.424404
230,20.130503,23.969503
231,20.093603,21.724146
232,20.102612,24.222307
233,20.308258,20.62288
234,20.887882,16.004143
235,20.138388,21.77192
236,19.82278,23.73312
237,20.430862,22.850494
238,19.812084,24.196894
239,20.46192,20.595741
240,20.479668,15.97721
241,19.95358,21.499205
242,20.096802,23.238659
243,19.418222,21.933699
244,20.744068,24.171867
245,20.549988,20.568987
246,20.583918,15.950651
247,19.467623,20.924158
248,20.657364,23.576422
249,20.638819,21.123743
250,21.085915,24.147228
251,20.866554,20.542606
252,20.599047,15.924473
253,20.894104,21.325071
254,21.770504,23.869524
255,20.552032,21.619059
256,20.960573,24.122982
257,20.720087,20.516615
258,21.103672,15.8986845
259,20.070547,21.673916
260,21.074324,23.634747
261,20.352697,22.74834
262,20.492064,24.099127
263,19.795673,20.49102
264,20.2396,15.873301
265,20.350153,21.402924
266,20.163828,23.141933
267,20.177452,21.832014
268,19.72821,24.075687
269,19.815771,20.465826
270,21.269224,15.84831
271,19.169811,20.829906
272,20.730097,23.481243
273,20.639286,21.022936
274,19.180906,24.05265
275,20.619953,20.44104
276,20.334942,15.823729
277,20.215239,21.232073
278,19.985535,23.77593
279,19.84832,21.520277
280,19.491142,24.030025
281,21.222769,20.416662
282,20.205505,15.799561
283,20.643942,21.582327
284,19.948368,23.542831
285,19.948444,22.65262
286,19.85251,24.007816
287,20.347727,20.392706
288,19.250668,15.775814
289,20.572834,21.313126
290,20.08247,23.051735
291,19.986185,21.736826
292,19.498545,23.986032
293,20.512897,20.369173
294,20.050365,15.752485
295,20.38022,20.742222
296,19.857826,23.392666
297,20.272264,20.928701
298,20.523077,23.964684
299,20.405386,20.346067
300,19.473536,15.729584
301,20.571077,21.145702
302,20.4136,23.689007
303,19.834093,21.42816
304,21.13114,23.943756
305,20.024601,20.32339
306,19.294935,15.707117
307,19.74086,21.497444
308,20.093489,23.457653
309,20.477903,22.56366
310,20.301895,23.92326
311,19.36262,20.301157
312,19.572432,15.685091
313,20.588896,21.230106
314,19.780901,22.968334
315,21.386957,21.648466
316,20.05614,23.903204
317,20.11867,20.279366
318,20.188387,15.663501
319,19.89092,20.661366
320,20.406322,23.310947
321,20.717022,20.841373
322,20.145153,23.883587
323,19.745941,20.258018
324,20.231852,15.642352
325,20.246227,21.066217
326,20.184252,23.609003
327,20.812716,21.343021
328,21.008362,23.864418
329,19.303411,20.23712
330,20.261995,15.621663
331,19.781055,21.419493
332,20.360619,23.37944
333,20.318409,22.481737
334,20.204578,23.845686
335,19.613033,20.216684
336,20.32794,15.601424
337,20.173256,21.154055
338,19.343534,22.891922
339,20.318089,21.56722
340,20.699984,23.8274
341,19.604414,20.196705
342,20.178392,15.5816345
343,19.532812,20.587496
344,20.32827,23.236258
345,20.652481,20.761225
346,20.580328,23.809551
347,19.999054,20.177174
348,21.165915,15.562288
349,19.52632,20.993734
350,20.192736,23.536045
351,19.300488,21.265099
352,19.887861,23.792133
353,20.306658,20.158098
354,19.59292,15.543405
355,20.472794,21.348532
356,19.651007,23.30825
357,19.208551,22.40702
358,20.51562,23.77514
359,20.763987,20.139488
360,20.420628,15.524971
361,20.019785,21.084938
362,19.950838,22.822487
363,20.151445,21.493223
364,19.786179,23.758577
365,20.619993,20.121342
366,19.993528,15.506986
367,20.736895,20.520458
368,19.771866,23.168488
369,19.861538,20.68836
370,19.783482,23.74242
371,20.184542,20.103647
372,20.646006,15.489442
373,19.988941,20.92799
374,20.677702,23.469921
375,20.143162,21.194433
376,19.803112,23.726654
377,19.803,20.086407
378,20.43575,15.472341
379,19.404512,21.284174
380,19.307142,23.243736
381,20.362116,22.339428
382,20.826403,23.711248
383,20.40387,20.069618
384,20.648853,15.455672
385,19.806171,21.02218
386,19.839743,22.759481
387,19.44563,21.426378
388,20.477755,23.696182
389,20.376396,20.053276
390,19.640947,15.439414
391,20.518398,20.4594
392,19.168907,23.106897
393,20.722261,20.622656
394,19.912163,23.68142
395,20.519306,20.03737
396,19.877146,15.423553
397,20.797915,20.867887
398,18.931355,23.409662
399,20.542292,21.130762
400,19.274641,23.666924
401,19.219408,20.021862
402,20.477356,15.408079
403,20.607384,21.225035
404,20.484825,23.184626
405,20.26678,22.278376
406,19.443377,23.652674
407,19.565073,20.006765
408,20.40525,15.39297
409,19.49585,20.964094
410,20.148624,22.701332
411,20.555563,21.366072
412,19.391829,23.638676
413,19.103954,19.992022
414,19.76682,15.378177
415,19.97198,20.402405
416,20.090927,23.049833
417,20.16615,20.563389
418,19.914454,23.62493
419,20.291273,19.977589
420,19.37738,15.363675
421,20.091581,20.811659
422,20.346466,23.3537
423,20.045015,21.073074
424,19.526081,23.611456
425,21.131409,19.963438
426,19.89718,15.349473
427,20.497011,21.16971
428,19.683632,23.12962
429,20.008734,22.222618
430,20.38161,23.59826
431,19.694492,19.949583
432,19.629324,15.335552
433,19.035755,20.909845
434,19.535799,22.647228
435,19.677965,21.310923
436,19.965836,23.585342
437,19.821781,19.936016
438,20.113688,15.321904
439,20.165537,20.349346
440,19.395458,22.996952
441,19.887648,20.509047
442,19.927145,23.572712
443,19.645332,19.922726
444,19.970331,15.308527
445,20.720686,20.75962
446,19.347826,23.30207
447,21.310247,21.020065
448,20.248985,23.560364
449,20.4472,19.909697
450,20.16939,15.295447
451,20.47278,21.118769
452,20.502106,23.07904
453,20.228842,22.17141
454,19.365173,23.548313
455,20.514172,19.896978
456,20.792192,15.282668
457,19.539589,20.860079
458,19.999273,22.597628
459,20.16908,21.260324
460,19.80163,23.53655
461,20.32152,19.88455
462,20.085182,15.270169
463,20.12552,20.300837
464,19.460873,22.948643
465,20.107344,20.459278
466,19.9766,23.525074
467,19.330166,19.872425
468,20.09806,15.257951
469,20.248392,20.7122
470,19.686523,23.255056
471,20.083815,20.97166
472,19.408226,23.513908
473,19.853554,19.860554
474,19.373808,15.246045
475,19.212984,21.07248
476,20.30995,23.03312
477,19.298811,22.12486
478,20.684553,23.503036
479,20.668262,19.849028
