Row,Train Error,Validation Error
180,6.7399187,5.869921
181,6.4829745,7.520592
182,6.6892715,7.4129214
183,6.789223,6.271236
184,6.4556503,7.317938
185,6.5548186,5.9923725
186,6.738125,5.738659
187,6.4876094,7.41136
188,6.626859,7.3622785
189,6.6872296,6.283552
190,6.7446885,7.2773013
191,6.587972,5.922749
192,6.52192,5.61502
193,6.6291666,7.3064394
194,6.612106,7.32763
195,6.533575,6.168877
196,6.4830637,7.2372136
197,6.6959314,5.8588715
198,6.4722843,5.499318
199,6.3013277,7.182871
200,6.329456,7.2635775
201,6.3629236,6.12409
202,6.454128,7.197578
203,6.429955,5.8005967
204,6.281576,5.3931437
205,6.435446,7.11612
206,6.443501,7.215379
207,6.240438,6.0820084
208,6.6457143,7.158344
209,6.27584,5.7476068
210,6.2281065,5.2951894
211,6.2961392,7.029995
212,6.2978363,7.1678815
213,6.324566,6.1141424
214,6.311075,7.119502
215,6.4053693,5.6990094
216,6.5142307,5.204702
217,6.2574368,6.949874
218,6.284068,7.127522
219,5.8376174,6.00307
220,6.3813405,7.0809617
221,6.0789914,5.6541595
222,6.190205,5.1212697
223,6.0214725,6.8493547
224,6.2170653,7.0754027
225,5.9334373,5.965241
226,6.1425705,7.0426903
227,6.2137628,5.612063
228,6.1421585,5.0453033
229,6.2081,6.808749
230,6.167217,7.0302587
231,6.2514334,5.928092
232,6.377548,7.004709
233,5.837146,5.571999
234,6.071729,4.975358
235,5.944099,6.745836
236,6.1831846,6.9857464
237,6.099375,5.965437
238,6.0841913,6.9670343
239,6.0681176,5.5332637
240,6.050972,4.9104986
241,6.013415,6.687074
242,6.0911427,6.9415593
243,5.9255247,5.855328
244,5.925216,6.929608
245,5.8741026,5.4954705
246,5.7838645,4.8501396
247,5.8971267,6.604708
248,5.6786847,6.8990607
249,5.8800726,5.8194685
250,6.1360536,6.8923926
251,6.0457177,5.458382
252,5.9550138,4.794188
253,5.997177,6.5807137
254,5.903804,6.856852
255,5.884386,5.7838435
256,5.722891,6.855431
257,6.0857115,5.421909
258,5.856294,4.741801
259,5.769408,6.5320864
260,5.7598667,6.8157415
261,5.7910433,5.822966
262,5.871778,6.8188357
263,5.8578563,5.3858433
264,6.0456567,4.6927695
265,5.81683,6.486311
266,5.782369,6.7718186
267,5.8519983,5.7132473
268,5.940495,6.7827125
269,5.7908015,5.3501015
270,5.6454206,4.6468315
271,5.808695,6.4153094
272,5.735329,6.737641
273,5.7432785,5.6782
274,5.885458,6.7470016
275,5.830084,5.3146234
276,5.7762775,4.6032925
277,5.689694,6.401477
278,5.954273,6.7000175
279,5.696432,5.6432796
280,5.6284814,6.711631
281,5.728295,5.279406
282,5.7266903,4.561378
283,5.8104887,6.36113
284,5.70699,6.6630263
285,5.836984,5.6833234
286,5.855039,6.676578
287,5.7350764,5.2443757
288,5.6740594,4.5206532
289,5.7067633,6.321779
290,5.6264052,6.620746
291,5.559061,5.5738707
292,5.5128107,6.641765
293,5.6974525,5.2095156
294,5.5856357,4.48093
295,5.7576513,6.2554784
296,5.6267033,6.5906577
297,5.4959483,5.539362
298,5.579825,6.607155
299,5.930612,5.1748004
300,5.7902646,4.4420905
301,5.803295,6.2455134
302,5.6462703,6.555074
303,5.5376954,5.504948
304,5.582666,6.5727444
305,5.3523912,5.1402874
306,5.334977,4.403941
307,5.846634,6.2083025
308,5.5273,6.5198164
309,5.6502085,5.5457163
310,5.603262,6.5385556
311,5.6413174,5.105907
312,5.5560036,4.366356
313,5.592315,6.1716037
314,5.581894,6.4781313
315,5.706992,5.4365387
316,5.3220124,6.504526
317,5.431897,5.07167
318,5.424574,4.329285
319,5.6711826,6.1074886
320,5.47497,6.45023
321,5.5185366,5.4025145
322,5.5619245,6.4706626
323,5.5088844,5.0375595
324,5.2322016,4.29269
325,5.309996,6.0995526
326,5.440424,6.415828
327,5.484968,5.368601
328,5.5643563,6.436961
329,5.2311153,5.003633
330,5.462823,4.2564883
331,5.598583,6.064093
332,5.2395964,6.381653
333,5.4111733,5.410044
334,5.241604,6.403448
335,5.455813,4.96983
336,5.2750025,4.2206397
337,5.5889955,6.0289664
338,5.516578,6.340404
