Row,Train Error,Validation Error
0,3578632.0,2069612.6
1,4057123.8,4002861.2
2,4252627.5,3584168.5
3,3758363.0,2972407.8
4,3484218.5,4279249.0
5,3806041.5,3678655.2
6,3869318.8,2163812.0
7,3761420.0,4179291.2
8,3834542.5,4864669.0
9,3694848.0,2029419.5
10,3284578.2,4641521.5
11,3241685.0,4613456.0
12,3757697.8,3630684.2
13,3364846.2,2957435.8
14,3175177.2,4372776.5
15,3121132.0,3741500.2
16,3422319.2,2846416.8
17,3531981.5,4181615.0
18,2909676.8,3555909.5
19,2694345.0,1636768.4
20,2941566.0,1765564.8
21,3051838.8,3712187.0
22,3151628.2,2548463.2
23,2931507.0,1677675.4
24,2669021.5,3146909.0
25,2871243.5,3114297.0
26,2525899.8,2066006.6
27,2841222.8,3328439.0
28,2700250.0,3289904.5
29,2751425.8,1731541.8
30,2634429.8,2908311.5
31,2599795.8,3453858.2
32,2703770.8,3054026.8
33,2604749.8,3568606.8
34,2359743.2,3564645.2
35,2635666.2,2621475.2
36,2562057.8,2015961.6
37,2408163.8,3349958.0
38,2418906.5,2935375.8
39,2601843.0,1995306.6
40,2399943.8,1311062.9
41,2178496.8,2780444.8
42,2263056.2,1274474.1
43,2213716.2,1182689.2
44,2391477.0,2975395.8
45,2020757.8,2178838.5
46,2115442.0,1109549.6
47,2266311.0,2411733.0
48,1954675.9,2685123.8
49,2007344.4,1072658.1
50,1886284.0,2123124.0
51,2164978.0,2310465.2
52,2108539.2,2284995.8
53,1888519.5,1568835.6
54,2053269.1,2594372.8
55,1927441.1,2120985.8
56,1875115.2,1507505.1
57,1735844.8,907791.4
58,1660728.1,2052813.5
59,1987211.5,1369790.1
60,1724968.1,1818645.4
61,1546342.4,1510542.8
62,1719639.8,1617959.5
63,1543337.9,923528.3
64,1515357.6,1806904.4
65,1574741.8,2107168.5
66,1363198.6,1082918.1
67,1519889.1,2052146.4
68,1444650.2,1908698.9
69,1461302.4,1319129.9
70,1293338.9,1227498.5
71,1247252.5,1831970.4
72,1126706.4,1560360.8
73,1288540.8,1175113.9
74,1157102.9,1633888.4
75,1305469.6,1552845.5
76,1363859.2,881516.0
77,1255340.0,713642.7
78,1272061.9,1491127.4
79,1259805.5,1012705.25
80,1083317.4,643468.94
81,1178251.8,1225427.2
82,1158779.8,1098013.2
83,1059302.8,1105823.6
84,1186908.6,1022664.94
85,1109132.5,1351253.0
86,1181122.4,644333.6
87,942737.94,1083619.6
88,1021755.44,1291188.1
89,996406.5,1135331.4
90,975087.44,994758.6
91,900844.56,1270745.1
92,886272.9,798741.6
93,844341.5,833010.7
94,954387.0,1192398.2
95,879926.3,1040534.0
96,928343.9,695475.94
97,823188.7,435760.44
98,855195.0,996810.9
99,758328.75,579621.6
100,710461.2,461733.88
101,756480.6,962936.94
102,751278.75,721628.25
103,647303.56,346179.2
104,687512.56,773778.6
105,619517.25,862942.5
106,701623.25,478477.22
107,672896.4,519373.88
108,561371.06,780412.6
109,623428.56,660459.0
110,593250.0,461815.25
111,644602.9,782058.8
112,488586.12,633559.06
113,545789.94,440057.44
114,582996.25,246668.64
115,488188.28,516719.56
116,496254.5,451647.4
117,493365.06,347274.2
118,445384.53,509556.62
119,441983.03,441867.9
120,390955.25,231911.28
121,370534.28,470407.94
122,380355.03,551258.06
123,402078.47,207642.95
124,357780.12,504066.28
125,408004.8,490793.8
126,334387.97,378944.47
127,328082.66,284279.78
128,297195.72,436646.47
129,322028.47,367581.72
130,278840.7,268944.1
131,283144.1,389650.4
132,314283.84,325589.84
133,271357.2,126771.625
134,283714.8,138521.66
135,246102.34,314970.75
136,252227.31,207377.1
137,235609.69,116923.68
138,232396.4,235168.31
139,244252.16,238299.89
140,208658.38,136238.69
141,206069.02,231225.69
142,214871.94,231103.73
143,176076.86,107186.875
144,160861.14,180884.88
145,160728.31,218902.3
146,155753.69,189506.73
147,165720.08,210971.95
148,157833.84,205293.22
149,131358.94,146677.39
150,144672.34,105124.24
151,119133.28,171960.66
152,115738.4,148757.97
153,112084.34,93812.05
154,95996.76,47580.34
155,102220.24,123168.93
156,85815.58,44260.438
157,84447.18,37191.92
158,87161.78,114149.2
159,77850.96,81209.664
160,70389.45,29144.15
161,74462.38,75927.62
162,68666.57,86295.72
163,56547.426,23022.71
164,58072.465,55325.78
165,46635.934,65244.453
166,44558.2,60260.094
167,45171.434,30644.754
168,40631.97,60594.56
169,36972.574,47882.406
170,32078.84,30252.82
171,34859.297,10375.248
172,26439.574,38765.0
173,27344.361,22207.73
174,23368.006,24210.332
175,24954.367,16791.096
176,19016.75,23152.92
177,19479.006,6201.7056
178,14175.44,17915.582
179,14246.116,22767.824
180,15261.547,9557.993
181,15100.387,17882.96
182,10981.719,15915.333
183,10233.037,10313.821
184,10116.481,5160.8076
185,9226.366,11335.342
186,7318.0684,9557.799
187,6237.995,6342.9844
188,5501.9927,7705.0693
189,5147.243,6791.899
190,3618.1787,3104.458
191,3370.8813,551.6372
192,3345.717,4551.395
193,2822.3186,3115.4119
194,2789.3213,230.57271
195,1900.4996,1539.0785
196,1699.9438,2497.8972
197,1680.4629,884.61633
198,1312.8942,595.62054
199,1278.4814,1722.7853
200,1208.6846,688.2302
201,894.21606,531.87476
202,723.79803,1047.1829
203,555.882,942.47644
204,537.8521,278.57532
205,432.566,782.07446
206,394.4779,579.7639
207,371.678,485.57547
208,318.36993,459.06845
209,266.93948,437.27698
210,210.26068,323.11353
211,258.93198,45.168625
212,176.75682,236.11449
213,107.72527,203.00558
214,151.72003,46.16838
215,90.55835,171.13171
216,93.29564,140.71103
217,115.90505,54.947323
218,86.864815,64.32287
219,90.651505,111.02344
220,87.14195,47.6949
221,66.47411,48.543774
222,66.73166,89.33527
223,78.388824,75.58309
224,60.55047,48.275253
225,60.58262,79.73065
226,62.426952,68.39917
227,54.06091,59.39405
228,54.59518,44.423306
229,50.95728,61.819622
230,54.910652,56.173626
231,51.973972,47.562508
232,51.389866,50.920055
233,52.453766,54.786392
234,51.547684,45.388496
235,50.980507,50.9918
236,51.569744,55.8963
237,50.438007,47.557415
238,48.14545,53.678776
239,49.764915,53.438477
240,49.772488,49.22364
241,49.61908,48.66719
242,48.897038,52.346817
243,49.95411,49.709427
244,49.696915,47.190815
245,49.585773,51.825626
246,49.135384,49.16691
247,49.132904,44.57816
248,49.126595,44.969406
249,49.84261,50.142174
250,48.00247,46.676132
251,49.727974,45.16544
252,48.71803,50.4354
253,47.322826,48.48667
254,49.509644,47.076797
255,48.310047,51.354458
256,48.55476,49.45795
257,48.521046,45.243366
258,48.277466,50.50101
259,47.882294,51.240875
260,49.104126,49.14243
261,48.048874,52.86443
262,48.020504,52.71217
263,48.42868,48.031536
264,48.410976,46.215584
265,48.18208,52.568233
266,48.962173,49.624622
267,48.645287,46.46771
268,47.807014,45.072273
269,48.469753,49.83461
270,48.508724,44.685104
271,49.260994,44.503014
272,48.674194,52.59593
273,49.13357,47.748234
274,48.2698,44.44838
275,49.124146,51.040585
276,48.089344,51.15201
277,48.19217,44.73512
278,48.692074,50.342545
279,48.82927,49.11093
280,48.432804,49.347355
281,48.83217,48.145203
282,48.092407,52.106663
283,48.589264,48.83695
284,48.97151,46.27964
285,49.45087,44.339527
286,48.228397,48.909412
287,48.536125,46.03396
288,48.58443,50.26515
289,47.993343,48.81647
290,46.92304,47.300602
291,48.402443,45.29562
292,49.29207,50.835155
293,49.178158,51.603527
294,46.720028,45.515114
295,48.960827,52.55584
296,48.469784,50.76278
297,48.807247,46.87106
298,49.125103,48.538406
299,48.725483,51.11373
300,48.155174,48.686977
301,48.969223,46.60806
302,48.04166,49.959904
303,48.03463,49.395275
304,47.36845,45.390926
305,48.763515,45.34447
306,49.01017,49.70713
307,49.057957,46.330166
308,47.140976,45.07887
309,48.015625,50.288727
310,48.1893,47.23505
311,48.12719,49.787117
312,48.128372,49.26972
313,49.42222,50.370247
314,49.636208,45.021408
315,49.18568,50.354126
316,48.529755,51.041477
317,49.184433,48.932102
318,47.964493,50.17653
319,47.820145,51.55259
320,48.300476,46.60952
321,48.05829,46.952564
322,47.87774,52.366123
323,48.83959,49.3763
324,48.169662,46.3397
325,48.13146,44.992058
326,48.9189,50.441147
327,49.170597,45.80876
328,49.595825,45.971035
329,48.246452,51.24603
330,48.065586,47.607872
331,48.529503,44.37581
332,49.453606,50.89237
333,48.351234,50.997402
334,48.521023,47.462753
335,47.84338,48.291794
336,47.704082,50.160316
337,48.58297,48.363876
338,48.592052,48.03222
339,47.75236,51.934273
340,47.50112,48.682632
341,47.90251,46.16442
342,48.702076,44.275208
343,48.80077,47.44586
344,48.256836,46.80339
345,48.137337,47.340294
346,47.82264,50.61938
347,47.47854,47.1642
348,48.939644,45.22179
349,47.6111,50.69362
350,48.894382,51.450775
351,48.671978,44.60499
352,47.691486,51.215645
353,48.12852,51.399406
354,47.67782,47.942974
355,49.386757,48.426094
356,47.8934,50.969147
357,48.749348,48.54384
358,48.40604,46.49202
359,48.112434,50.963547
360,48.43844,48.4188
361,48.919746,44.438175
362,49.123447,44.54622
363,47.994225,49.564796
364,48.97047,46.224754
365,47.81543,45.013977
366,48.70789,50.15814
367,48.316673,47.97613
368,49.00011,46.88201
369,47.64548,51.0622
370,47.95469,49.05212
371,49.07497,44.95368
372,48.191795,50.22414
373,48.245438,50.902336
374,48.52356,48.79515
375,48.194653,52.471684
