Row,Train Error,Validation Error
0,63.6862,64.33716
1,63.626015,64.34771
2,63.798874,64.73548
3,63.246086,63.945377
4,63.494328,64.31462
5,63.47214,62.84689
6,63.455555,65.03713
7,63.595455,63.917656
8,63.358353,64.9317
9,63.65054,65.1453
10,63.55898,64.06707
11,63.46287,62.444485
12,63.349506,64.9049
13,63.58788,62.27922
14,63.329334,64.434456
15,63.332733,62.419765
16,63.447277,63.11215
17,63.45367,62.256393
18,63.304283,62.651356
19,63.65991,62.36984
20,63.291054,63.08544
21,63.43103,63.03069
22,63.23164,62.185314
23,63.27106,62.34807
24,63.34049,62.094532
25,63.532394,62.382996
26,63.220703,62.18336
27,63.46569,63.826107
28,63.66596,62.071785
29,63.484524,64.47798
30,63.181667,62.940926
31,63.60182,63.80487
32,63.321835,62.660976
33,63.07688,64.92281
34,63.524864,63.088215
35,63.524673,64.99189
36,63.30655,62.639725
37,63.536316,64.65026
38,63.53351,63.97731
39,63.513744,64.96771
40,63.529877,64.3094
41,63.306744,63.83556
42,63.30392,64.82504
43,63.217773,63.78008
44,63.47241,64.28868
45,63.464634,63.02035
46,63.473385,62.61479
47,63.363735,63.754623
48,63.411907,64.69294
49,63.336548,62.430195
50,63.55884,64.30532
51,62.997513,62.258713
52,63.24379,64.66815
53,63.393234,62.048126
54,63.137733,63.340076
55,63.516758,62.235847
56,63.074673,62.905632
57,63.04862,63.72897
58,63.3264,62.17086
59,63.175014,62.184155
60,63.26006,62.880795
61,63.16818,62.46103
62,63.100964,64.58325
63,63.06131,62.16397
64,63.256516,61.938908
65,62.701317,63.245
66,62.995174,61.888775
67,63.142853,63.54444
68,63.13645,61.917557
69,63.172436,64.51842
70,63.120483,62.140724
71,63.082287,63.524883
72,63.27738,62.338085
73,63.33906,62.135807
74,63.316,63.212124
75,63.022774,64.80332
76,63.102787,62.3186
77,63.37228,64.75717
78,63.085014,61.866154
79,63.384132,64.78117
80,63.207443,64.08664
81,63.22929,64.25122
82,63.049805,64.43366
83,63.098217,63.923256
84,63.063484,64.067825
85,63.032436,62.676823
86,62.957306,64.638435
87,63.242683,63.899387
88,62.87501,64.54528
89,63.24275,64.64664
90,63.39011,63.723614
91,62.82783,62.19065
92,63.46675,64.52222
93,63.226147,61.945496
94,63.280098,64.08182
95,62.888912,62.16879
96,62.831284,62.758125
97,63.03793,61.808567
98,63.353313,62.27114
99,63.204453,61.846413
100,62.934116,62.734917
101,63.122623,62.328934
102,63.124474,61.829407
103,63.04236,61.827774
104,63.19567,61.725807
105,63.033764,62.18305
106,62.983112,61.732773
107,62.751934,62.867264
108,63.05032,61.706066
109,62.996887,63.43153
110,63.093582,62.703762
111,63.142788,62.849518
112,62.948933,62.011368
113,62.79027,64.18748
114,62.836212,62.400715
115,62.78508,64.36725
116,62.9853,61.993855
117,62.89907,64.553665
118,63.00524,63.052975
119,62.853016,64.3485
120,62.719193,63.41383
121,63.02993,62.672955
122,63.21512,64.24021
123,63.188442,64.24682
124,63.066444,63.39698
125,63.093475,63.729107
126,62.975468,62.008984
127,62.980442,64.22485
128,63.154083,64.4242
129,62.668034,62.684414
130,62.923973,64.24936
131,62.578686,62.39687
132,63.09961,64.403694
133,62.64599,63.688972
134,62.91677,63.525352
135,62.650574,64.04117
136,62.870247,63.12616
137,63.036697,63.672306
138,62.932213,62.070614
139,62.538868,64.25922
140,62.790436,63.10437
141,63.00763,64.13795
142,63.00694,64.3785
143,62.781067,63.256958
144,62.970886,61.717422
145,62.536922,64.116875
146,63.054604,61.5894
147,62.66795,63.79474
148,62.86599,61.698326
149,62.59105,62.318783
150,62.37688,61.616535
151,62.731556,61.897182
152,62.657238,61.73758
153,62.823673,62.297676
154,62.94011,62.40766
155,62.795067,61.49506
156,62.64836,61.72125
157,62.533302,61.42895
158,62.950092,61.67821
159,62.590496,61.561405
160,62.882656,63.209915
161,62.823013,61.411575
162,62.913696,63.866543
163,62.952408,62.173965
164,62.68621,63.19401
165,62.84269,62.04328
166,62.533573,64.23557
167,62.810364,62.47836
168,62.59176,64.2775
169,62.931927,62.027306
170,62.895626,63.886524
171,62.581165,63.384598
172,62.530624,64.25857
173,62.721523,63.70811
174,62.627747,63.237362
175,62.94877,64.13445
176,62.624317,63.022076
177,62.865845,63.69254
178,62.54295,62.267696
179,62.294518,62.02092
180,62.784245,63.001743
181,62.78591,63.95589
182,62.561825,61.73323
183,62.584877,63.553196
184,62.446964,61.58489
185,62.78138,63.936172
186,62.94116,61.439465
187,62.5758,62.59214
188,63.00737,61.56704
189,62.831375,62.166405
190,62.866497,62.98676
191,62.798737,61.496704
192,62.75132,61.597805
193,62.767994,62.14653
194,62.75139,61.882545
195,62.487904,63.859806
196,62.43269,61.582565
197,62.396004,61.3133
198,62.327694,62.672207
199,62.56879,61.299244
200,62.719246,62.97776
201,62.32654,61.29685
202,62.40695,63.922695
203,62.29013,61.573814
204,62.637905,62.963074
205,62.59937,61.772762
206,62.48702,61.568874
207,62.51392,62.654778
208,62.732174,64.149
209,62.639786,61.758106
210,62.924004,64.06418
211,62.45061,61.267292
212,62.722317,64.13161
213,62.18864,63.54153
214,62.621838,63.538425
215,62.788097,63.84289
216,62.315353,63.210403
217,62.663216,63.527454
218,62.43752,61.983105
219,62.4872,63.968086
220,62.69166,63.19121
221,62.575306,63.857826
222,62.558243,64.02368
223,62.271717,63.01677
224,62.51082,61.542442
225,62.505455,63.839363
226,62.85853,61.332527
227,62.44401,63.54673
228,62.27388,61.525196
229,62.57827,62.063717
230,62.266235,61.251392
231,62.465405,61.606373
232,62.493385,61.30382
233,62.56013,62.045044
234,62.088722,61.797245
235,62.40732,61.22518
236,62.27905,61.28978
237,62.552063,61.145645
238,62.309383,61.550533
239,62.17896,61.204895
240,62.63612,62.352722
241,62.235092,61.13043
242,62.5606,62.925125
243,62.44193,62.0233
244,62.435207,62.339493
245,62.721798,61.503555
246,62.22939,63.66363
247,62.57745,61.896523
248,62.17661,63.817173
249,62.676594,61.49053
250,62.511745,63.916557
251,62.57666,62.55992
252,62.5791,63.80278
253,62.18082,62.925873
254,62.62958,62.173203
255,62.42446,63.69687
256,62.48851,63.586212
257,62.51744,62.913372
258,62.368465,63.06229
259,62.325233,61.504368
260,62.29143,63.56836
261,62.367096,63.811466
262,62.30166,62.02595
263,62.28677,63.60681
264,62.411785,61.755898
265,62.39664,63.79507
266,62.230854,63.204758
267,62.178345,62.865547
268,62.223953,63.50957
269,62.271614,62.468605
270,62.02392,63.192307
271,62.30336,61.455753
272,62.16151,63.64155
273,62.310207,62.450783
274,62.156406,63.503384
275,62.298595,63.770676
276,62.216946,62.605057
277,62.342297,61.14992
278,62.407852,63.486282
279,62.244442,61.058907
280,62.012722,63.313366
281,62.043476,61.134914
282,62.306477,61.681538
283,62.173904,61.135227
284,62.226067,61.29901
285,62.012917,61.263256
286,62.306583,61.66434
287,62.245403,61.94172
288,62.241646,60.960552
289,62.035183,61.251095
290,62.33768,60.918854
291,62.43188,61.12782
292,62.26883,61.09517
293,62.040833,62.7485
294,62.332943,60.90554
295,62.03158,63.40862
296,62.380867,61.5577
297,62.37312,62.736713
298,62.214832,61.579414
299,62.491837,63.69901
300,62.226887,62.021587
301,62.467083,63.71268
302,62.134674,61.567577
303,62.015984,63.270454
304,62.34569,62.942944
305,62.24698,63.69779
306,62.270397,63.256714
307,62.03573,62.789494
