Row,Train Error,Validation Error
307,5.668212,6.777986
308,5.8374305,6.5521917
309,5.5231977,4.484914
310,6.042567,7.4229035
311,5.6479483,6.4213223
312,5.7269087,4.2478313
313,5.6061125,4.3579364
314,5.7986403,7.447155
315,6.0268955,5.406311
316,5.5434175,4.3717494
317,5.7963305,7.344442
318,5.821473,6.901311
319,6.044456,5.2550445
320,5.360883,5.5788794
321,5.319865,6.90758
322,5.4521036,4.9892597
323,5.469761,4.1283474
324,5.64109,6.108328
325,5.686023,6.2803288
326,5.9855704,4.0846076
327,5.5613027,6.3779826
328,5.5672884,5.40677
329,5.777274,5.806722
330,5.8249917,4.2688527
331,5.3264885,7.180649
332,5.502909,5.723965
333,5.678873,5.3514404
334,5.7511125,5.0267544
335,5.653972,6.8551507
336,5.412526,4.6338167
337,5.799956,5.134037
338,5.5986085,6.273558
339,5.643988,6.3871336
340,5.476124,4.323549
341,5.303551,7.255608
342,5.4155555,6.313217
343,5.492324,3.994312
344,5.8353086,4.1884627
345,5.746648,7.284243
346,5.5204315,5.2544765
347,5.351595,4.1244435
348,5.5244374,6.931338
349,5.8186526,6.740473
350,5.2615633,5.1078835
351,5.2677255,5.4138703
352,5.5606723,6.793835
353,5.6590953,4.4015317
354,5.443183,3.971101
355,5.621656,5.946154
356,5.360311,6.13044
357,5.284586,3.9944072
358,5.411699,6.9725375
359,5.322822,5.264129
360,5.3805156,5.6637225
361,5.5485053,4.108103
362,5.352419,7.0663023
363,5.6905127,5.1740317
364,5.349329,5.1937566
365,5.535232,4.870573
366,5.523655,6.706594
367,5.3824253,4.559841
368,5.5326343,5.6491804
369,5.3939967,6.1300197
370,5.463167,6.2461963
371,5.5011334,4.1809764
372,5.363128,7.1117773
373,5.537068,5.791336
374,5.495514,3.8412106
375,5.72932,4.0370994
376,5.4404464,7.1452327
377,5.386864,5.124484
378,5.42756,4.557968
379,5.840787,6.7929206
380,5.5476146,6.604264
381,5.5549827,4.9816546
382,5.585304,5.2689342
383,5.3668027,6.3308406
384,5.3318644,4.2685
385,5.5244465,3.832412
386,5.250986,5.8053646
387,5.260617,6.0045257
388,5.2549787,3.7568905
389,5.2761683,6.8409424
390,5.337844,5.482587
391,5.366773,5.543609
392,5.132855,3.9657805
393,5.4031215,6.667408
394,5.335562,5.056331
395,5.221309,4.50363
396,5.2091026,4.733806
397,5.564224,6.58309
398,5.2653823,3.9742606
399,5.2186313,5.5180297
400,5.5315876,6.2962327
401,5.4977565,6.1295652
402,5.7602277,4.0574307
403,5.050472,6.9925747
404,5.4840646,5.6805496
405,5.2325025,3.7398856
406,5.793122,3.904109
407,5.155523,7.0307746
408,5.554241,5.0159407
409,5.4851313,4.42843
410,5.532136,6.901473
411,5.0820184,6.4930425
412,5.252451,4.875879
413,5.2792745,5.144147
414,5.4044094,6.2238545
415,5.3339543,4.542621
416,5.3045297,3.7115571
417,5.2408147,5.6857104
418,5.501928,5.9021344
419,5.010603,3.6315148
420,5.426478,6.0751376
421,5.541217,5.438025
422,5.221057,5.4453883
423,5.223781,3.841266
424,5.2793436,6.566715
425,5.40824,5.310217
426,5.467528,4.2931113
427,5.4365015,4.6150937
428,5.401207,6.4844155
429,5.113345,3.866207
430,5.2465057,4.822198
431,5.197406,6.24452
432,5.423931,6.036448
433,5.1126943,3.9507105
434,5.443146,6.8959846
435,5.333914,5.91711
436,5.203157,3.696556
437,5.445486,3.7872114
438,5.562636,6.9385858
439,5.54572,4.925567
440,5.110941,3.8077934
441,4.9687095,6.845922
442,5.2788606,6.4054484
443,4.827135,4.7867255
444,5.239348,5.0354733
445,5.087866,6.4225755
446,5.181293,4.513759
447,5.3565493,3.6049361
448,5.4008155,5.5827312
449,4.7927833,5.819719
450,5.3762803,3.5637045
451,5.3288035,5.870229
452,5.105409,4.959557
453,5.2249618,5.364716
454,5.2286997,3.7303514
455,5.1253614,6.7241473
456,4.9770494,5.287006
457,5.1366096,4.8310504
458,5.3749676,4.508592
459,5.191519,6.4068685
460,4.991947,4.184779
461,5.50565,4.623946
462,5.218462,5.837853
463,5.252536,5.9626317
464,5.502379,3.8556514
465,5.203641,6.816717
466,5.2935176,5.8968053
467,5.0996857,3.4811437
468,4.768741,3.6815732
469,5.3427434,6.8626294
470,4.966891,4.848051
471,5.2408214,3.6233222
472,4.973065,6.5208473
473,4.9163475,6.3362026
474,4.9757676,4.709625
475,5.4568543,4.9384475
476,5.143326,6.399512
477,5.104928,3.9672697
478,4.810554,3.5094287
479,5.530254,5.4923544
480,5.079147,5.752311
481,4.9336452,3.5410316
482,5.36625,6.569429
483,4.9286866,4.887533
484,5.1198263,5.2977424
485,5.4770393,3.630553
486,4.842,6.6954484
487,5.0862255,4.806009
488,5.108367,4.737055
489,4.530399,4.4136415
490,5.2789006,6.345055
491,5.0531964,4.1749115
492,5.0988436,5.221464
493,4.8625636,5.7750287
494,5.5632772,5.903588
495,4.814455,3.7717545
