Row,Train Error,Validation Error
102,0.03184617,0.07630593
103,0.07095244,0.070381925
104,0.031630106,0.060211048
105,0.032012455,0.031403866
106,0.027760735,0.060580444
107,0.03358402,0.06033436
108,0.06713606,0.029414164
109,0.030678654,0.06892052
110,0.029299768,0.058453895
111,0.027059961,0.025880706
112,0.093215615,0.065711945
113,0.06238774,0.06512471
114,0.057735577,0.06405759
115,0.026346922,0.064792864
116,0.023055576,0.06318791
117,0.058127537,0.055189908
118,0.025832256,0.053703066
119,0.026013352,0.06206955
120,0.022921676,0.055331826
121,0.023739297,0.051697463
122,0.0887161,0.021411812
123,0.1221436,0.058680885
124,0.053467434,0.017494952
125,0.020727688,0.01831249
126,0.054516036,0.058664512
127,0.053460095,0.051017698
128,0.08848128,0.016273115
129,0.017998299,0.057459515
130,0.019477902,0.056057625
131,0.052142676,0.0148353465
132,0.050638784,0.054326184
133,0.01794284,0.05327755
134,0.08135179,0.052853942
135,0.017331563,0.017630072
136,0.114627965,0.052059606
137,0.049103756,0.049998827
138,0.048800264,0.04654567
139,0.0488688,0.050196033
140,0.013178043,0.04581016
141,0.045719992,0.043117557
142,0.014345639,0.051525835
143,0.013036719,0.047778264
144,0.013389792,0.04425227
145,0.04659543,0.010515801
146,0.012233183,0.049716417
147,0.04523853,0.0069668056
148,0.04422167,0.007883957
149,0.011313787,0.048873883
150,0.009936195,0.046695147
151,0.043948893,0.007407907
152,0.14275981,0.04528806
153,0.011525283,0.046598423
154,0.011071376,0.043865137
155,0.07662434,0.011908378
156,0.0427373,0.04534427
157,0.042388733,0.044665582
158,0.04296964,0.006064822
159,0.041186865,0.0448506
160,0.008009505,0.044256043
161,0.007651186,0.039541475
162,0.007847008,0.0069588493
163,0.04086534,0.042260494
164,0.04094448,0.039526667
165,0.006959893,0.04266196
166,0.0091403425,0.0421273
167,0.0066192416,0.039452653
168,0.03956752,0.0052661584
169,0.04237197,0.0419991
170,0.007913365,0.04145708
171,0.040163726,0.041240055
172,0.0069266423,0.04128224
173,0.0058290027,0.04082036
174,0.039171703,0.038385455
175,0.038236238,0.03868513
176,0.0065405113,0.040585365
177,0.038402595,0.038807925
178,0.03919146,0.037368093
179,0.10399201,0.0048447265
180,0.03935608,0.040466405
181,0.038296413,0.002571133
182,0.0052221958,0.0042044204
183,0.07092201,0.039943926
184,0.07032096,0.037852462
185,0.0050135483,0.0038783713
186,0.0051895776,0.039352488
187,0.005379536,0.039387867
188,0.0043949527,0.0041254656
189,0.0050072446,0.03839528
190,0.0055579757,0.03852395
191,0.0043934593,0.03767384
192,0.0042433897,0.0043230862
193,0.037144236,0.038332388
194,0.03654212,0.03722845
195,0.036875997,0.03631114
196,0.0038757615,0.03733334
197,0.037144825,0.03615905
198,0.0038157022,0.0361712
199,0.0039401967,0.00297464
200,0.0030399528,0.036929432
201,0.070141435,0.035691954
202,0.06974841,0.0028065436
203,0.0036782087,0.03685526
204,0.03629769,0.035496674
205,0.0034369663,0.002171871
206,0.13532764,0.036794506
207,0.0032944921,0.037043087
208,0.0031832797,0.001933699
209,0.035775572,0.036557246
210,0.0030661265,0.03648277
211,0.03574009,0.03619542
212,0.03566092,0.0024693315
213,0.0695464,0.037003018
214,0.06861637,0.035689
215,0.0029251005,0.0023935977
216,0.002745401,0.036295395
217,0.0023123065,0.03679035
218,0.03542173,0.03484993
219,0.068859294,0.0021345427
220,0.035782717,0.03530564
221,0.0030861048,0.035236057
222,0.101877466,0.0023471718
223,0.0021554239,0.036005773
224,0.035158247,0.03506596
225,0.0686241,0.0017224491
226,0.0683343,0.03624185
227,0.0023127813,0.0357478
228,0.03509462,0.03543404
229,0.0024481285,0.03566561
230,0.034952328,0.035625402
231,0.0023081517,0.0350199
232,0.034792427,0.03452026
233,0.0016557883,0.035512153
234,0.0021886325,0.034922093
235,0.034719404,0.034495305
236,0.034568522,0.0017155746
237,0.034880992,0.035820596
238,0.03510265,0.0015013195
239,0.034879196,0.0013936822
240,0.03459932,0.035368323
241,0.06745219,0.034775436
242,0.0019937882,0.0014206393
243,0.0015085423,0.03499079
244,0.0345993,0.03505257
245,0.034324724,0.0012242978
246,0.0014157393,0.035000313
247,0.0016080753,0.034593735
248,0.0015010256,0.03501516
249,0.0014581009,0.0014166924
250,0.03460564,0.03481141
251,0.03422266,0.03428448
252,0.03433837,0.03412197
253,0.0016595226,0.034323663
254,0.03408122,0.0340965
255,0.0014285425,0.033710305
256,0.0016076203,0.034192584
257,0.034303978,0.034171924
258,0.0014172281,0.033879668
