-4.405379667878150940e-02
4.191085100173950195e-01
-2.057020515203475952e-01
2.248188853263854980e-01
1.033387541770935059e+00
1.382272839546203613e+00
-1.195349693298339844e+00
1.534834384918212891e+00
-4.555917084217071533e-01
6.220782995223999023e-01
5.840932130813598633e-01
1.262664794921875000e+00
1.605097651481628418e+00
8.430405259132385254e-01
1.598041534423828125e+00
