Row,Train Error,Validation Error
216,0.10946897,0.11032635
217,0.10929002,0.109579496
218,0.10699911,0.109125316
219,0.106565505,0.10798658
220,0.10529828,0.104931846
221,0.102553174,0.10544653
222,0.1029219,0.10348169
223,0.101761706,0.101356775
224,0.10017995,0.100147285
225,0.09911311,0.10020631
226,0.09725477,0.09604481
227,0.09620972,0.09607733
228,0.09470231,0.09516346
229,0.09377411,0.09507151
230,0.09292271,0.09160902
231,0.09175965,0.09214262
232,0.09096427,0.089121856
233,0.08929072,0.09033021
234,0.08770645,0.08794479
235,0.0868906,0.085847706
236,0.08659858,0.08478096
237,0.08489361,0.08308146
238,0.08257317,0.0841215
239,0.08244278,0.08109082
240,0.080807015,0.08211334
241,0.08011933,0.07857409
242,0.079303525,0.080260016
243,0.07761901,0.0793183
244,0.07641027,0.07762423
245,0.07540741,0.07417763
246,0.074151464,0.074135445
247,0.07341408,0.07272921
248,0.07284348,0.07255394
249,0.07122646,0.07009958
250,0.06976368,0.071066
251,0.069570996,0.0696993
252,0.06771832,0.068353415
253,0.06767877,0.06754353
254,0.06602929,0.0661675
255,0.06551346,0.06573669
256,0.06479053,0.06474768
257,0.06398704,0.06357563
258,0.06253867,0.062294025
259,0.06150009,0.060946934
260,0.060187977,0.060749214
261,0.05900615,0.06050818
262,0.05876306,0.059782945
263,0.057493336,0.058211498
264,0.056971107,0.057655137
265,0.055814933,0.056662094
266,0.05518594,0.054703917
267,0.054161817,0.05426674
268,0.05368725,0.053576674
269,0.052026626,0.052827984
270,0.051222548,0.051221624
271,0.050600134,0.051296677
272,0.049857277,0.051181138
273,0.049153578,0.04917878
274,0.0486007,0.049327508
275,0.046788216,0.048266787
276,0.046173647,0.04680561
277,0.04569601,0.04549952
278,0.045086343,0.045903962
279,0.044703122,0.043415897
280,0.043062735,0.04313087
281,0.042440683,0.04233636
282,0.04223286,0.042702414
283,0.04101991,0.03991977
284,0.03994539,0.040565263
285,0.03946716,0.038482822
286,0.039027773,0.039696023
287,0.038319547,0.03776851
288,0.036645688,0.036426973
289,0.03649813,0.03547555
290,0.0358867,0.034874912
291,0.03487553,0.035002936
292,0.034260567,0.033552468
293,0.033460088,0.034893334
294,0.033123776,0.032185696
295,0.032396186,0.03249926
296,0.031727757,0.032129593
297,0.031015841,0.03216161
298,0.030637592,0.030292587
299,0.029739462,0.030505499
300,0.029350951,0.029486421
301,0.028543066,0.029412473
302,0.028044827,0.027822642
303,0.02739583,0.027641421
304,0.026716528,0.026683627
305,0.026200335,0.026934735
306,0.025268186,0.02536887
307,0.024888229,0.025470315
308,0.024536522,0.024935208
309,0.023647768,0.02391417
310,0.023038642,0.023058038
311,0.02275406,0.02320655
312,0.021985063,0.021707224
313,0.02187749,0.021662436
314,0.021143373,0.021488486
315,0.020448936,0.020594072
316,0.020113388,0.02020325
317,0.019583913,0.01935925
318,0.018994156,0.019435812
319,0.018550508,0.018413354
320,0.01794411,0.018343529
321,0.017593618,0.017417863
322,0.01699318,0.017451238
323,0.016606767,0.01665538
324,0.016553251,0.015854936
325,0.015530429,0.015311511
326,0.015363941,0.015652526
327,0.014831953,0.014642032
328,0.014434122,0.014710179
329,0.0140896095,0.01368096
330,0.013612097,0.013180895
331,0.013112366,0.013715335
332,0.012793143,0.012239058
333,0.012345127,0.012951981
334,0.01208939,0.011615677
335,0.011714395,0.011985299
336,0.011269525,0.010910272
337,0.010886923,0.0114455335
338,0.010749702,0.010346336
339,0.010225863,0.009925698
340,0.00970726,0.010098925
341,0.009808969,0.01008632
342,0.009400544,0.009030522
343,0.008956754,0.009413321
344,0.008743218,0.008297448
345,0.008322773,0.008773727
346,0.0080122175,0.0080987
347,0.007543132,0.0077287164
348,0.00746888,0.007777546
349,0.0072166603,0.0070819384
350,0.0067599225,0.007006704
351,0.0067814575,0.0066218465
352,0.006367587,0.0067371414
353,0.006215741,0.006052258
354,0.0059025814,0.006178619
355,0.0055769957,0.005914627
356,0.0053360597,0.0054009818
357,0.0050540096,0.005057717
358,0.004807306,0.005241274
359,0.0047465223,0.004531395
360,0.0045209215,0.004427043
361,0.004263718,0.004226911
362,0.004152887,0.004165926
363,0.003916522,0.0038586743
364,0.0037287902,0.00369719
365,0.003545615,0.0035131013
366,0.0033880074,0.0034340478
367,0.003303158,0.003377785
368,0.0031941903,0.0030158916
369,0.0030097244,0.0028928928
370,0.0028035142,0.0027222678
371,0.0026192386,0.0026348187
372,0.0025671883,0.002548713
373,0.0024488033,0.0025930614
374,0.0022857857,0.0022146122
375,0.0021042987,0.0023346848
376,0.0020720912,0.0021084163
377,0.002069543,0.0021281096
378,0.0018339615,0.0019076441
379,0.0018013808,0.0016594883
380,0.0016677632,0.0018174322
381,0.0015586655,0.0015265298
382,0.0015367051,0.0015527022
383,0.0014157924,0.0014291706
384,0.0012705242,0.0015573645
385,0.0013419819,0.0012151531
386,0.0011354206,0.0013863287
387,0.0011671492,0.0012208358
388,0.0010757595,0.001209563
389,0.0010612163,0.0009640651
390,0.0008859842,0.0011677949
391,0.00090419065,0.0007595649
392,0.0009130428,0.0008523073
393,0.0008399284,0.0007522923
394,0.00080993754,0.0009254636
395,0.0007651069,0.0006831447
396,0.0006848502,0.0007793204
397,0.00055526145,0.0006071972
398,0.00066822453,0.0007925283
399,0.000644771,0.00067777646
400,0.0005989364,0.0005254887
401,0.00058166194,0.0006894056
402,0.0005540367,0.00046182127
403,0.00053718616,0.0006147756
404,0.00049891096,0.00046535145
405,0.0005628953,0.00069109874
406,0.0005377982,0.00040269768
407,0.0006138702,0.0006272564
408,0.0005714608,0.00061183196
409,0.0005251465,0.00044616254
410,0.0005268471,0.000531462
411,0.0004260468,0.0005847034
412,0.00044793467,0.0004953936
413,0.00046030045,0.0006050995
414,0.00046552808,0.0005127788
415,0.00047343055,0.00042924087
416,0.00047314307,0.00042271227
417,0.00045633654,0.0004015532
418,0.00046725164,0.00043329014
419,0.00039686103,0.00040526947
420,0.00050400203,0.0005175707
421,0.00047218174,0.0003863486
422,0.0003917662,0.00041733184
423,0.0004330329,0.0003871249
424,0.00043837636,0.00043679154
425,0.00039141005,0.00042693765
426,0.00045885454,0.000595953
427,0.00040289073,0.00038021937
428,0.00036419585,0.00052133773
429,0.0005645538,0.00033463648
430,0.00038631036,0.00058211974
431,0.0004403277,0.00049379416
432,0.00038440374,0.00045825195
433,0.00040798172,0.00053489156
434,0.00038365342,0.00044606457
435,0.00043640658,0.00048449967
436,0.00034869622,0.00041322346
437,0.00038052874,0.00049484323
438,0.000404443,0.000433262
439,0.00040706104,0.0004752022
440,0.0003750605,0.00038290257
441,0.000408736,0.00043659264
442,0.0003526326,0.00032316233
443,0.00036012405,0.0004646873
444,0.00029644356,0.00035036568
445,0.00037710936,0.00038113142
446,0.00030960733,0.00031469096
447,0.00043709992,0.00035733785
448,0.00041937278,0.00040439714
449,0.00037205016,0.00033253405
450,0.00040436562,0.00040520038
451,0.00033880048,0.00035612276
452,0.00039627348,0.00047288963
453,0.00035301526,0.00036349535
454,0.0003400485,0.00040129953
455,0.0003531015,0.00036445624
456,0.0003860705,0.000283098
457,0.00040060445,0.00038343092
458,0.0003517793,0.00034404453
459,0.00042304207,0.00036161905
460,0.00029639315,0.0003592068
461,0.0003529567,0.00033311386
462,0.00037637076,0.00034057844
463,0.0003788953,0.00046779567
464,0.0003697741,0.00037537457
465,0.00035813815,0.00046539525
466,0.00034169306,0.00035688333
467,0.00032121394,0.00046733944
468,0.00038783142,0.00035754204
469,0.00029953054,0.00036893808
470,0.00033977872,0.00035158644
471,0.00034566992,0.0003840051
472,0.00033390315,0.00041393752
473,0.00035216365,0.00041073
474,0.00025560812,0.0004044091
475,0.00033608393,0.0003793425
476,0.00032596747,0.00038381113
477,0.00033426503,0.0003649422
478,0.00029976296,0.0004011942
479,0.00035504447,0.0004467523
480,0.0003503531,0.00028854565
481,0.00038301048,0.00042701204
482,0.0003481048,0.00026353003
483,0.0003409436,0.00044638384
484,0.00033202014,0.00025567674
485,0.0003115808,0.00031617747
486,0.000292555,0.0002644393
487,0.0003773732,0.00031656984
488,0.0003077324,0.00040603895
489,0.00033521312,0.00026093135
490,0.00039965523,0.00038536292
491,0.00034572495,0.00031506177
492,0.0004149909,0.0003861466
493,0.00029440632,0.0002816713
494,0.00031057562,0.0003820655
495,0.000309975,0.0003003859
496,0.0003179314,0.00039194932
497,0.0003027809,0.0003245782
498,0.0003195502,0.0003834665
499,0.0003325429,0.000301275
500,0.00030217256,0.00041123835
501,0.0003558656,0.0004587401
502,0.00031750154,0.00038238353
503,0.00036829567,0.00048804274
504,0.0003950088,0.00037460946
505,0.0003695719,0.0004822895
506,0.0002859278,0.00037496965
507,0.0003459368,0.00048241977
508,0.00029939905,0.00036828805
509,0.00034996305,0.0003175706
510,0.00028298434,0.00037489366
511,0.00039364776,0.00049253745
512,0.00029088394,0.0002496615
513,0.0003066157,0.0004892533
514,0.00033083692,0.00024620016
515,0.00026865906,0.0004911415
516,0.00024599006,0.0002610829
517,0.00033047685,0.0004560681
518,0.00036267057,0.00024429965
519,0.000403919,0.00044580697
520,0.00039927618,0.0003739048
521,0.0003046461,0.0003874296
522,0.00031260576,0.00029662892
523,0.00031567915,0.0004434788
524,0.00034632572,0.00024505053
525,0.00032934398,0.00036286062
526,0.00038346768,0.0002953382
527,0.0003174859,0.00040223304
528,0.0003640617,0.00027501947
529,0.0003758233,0.00039758167
530,0.0003456539,0.00028364445
531,0.0003231539,0.00040262972
