Row,Train Error,Validation Error
0,3.862207,4.3424816
1,3.7218869,3.5925863
2,3.377564,3.1123025
3,3.1198974,3.1070719
4,3.0389953,2.6402583
5,2.789308,2.7171314
6,2.6038,2.905557
7,2.3538485,2.3278723
8,2.2668154,1.9789345
9,2.075252,2.0163376
10,1.9251219,1.6594374
11,1.8160954,1.7451577
12,1.6533685,1.9125537
13,1.5380555,1.4656167
14,1.4060105,1.2010802
15,1.2544456,1.2426515
16,1.183654,0.976514
17,1.0674931,1.0511929
18,0.99339944,1.1913476
19,0.87032896,0.86135983
20,0.81676465,0.6672926
21,0.71043026,0.7051507
22,0.65221393,0.5199293
23,0.61791027,0.5794515
24,0.58413804,0.6914394
25,0.49660656,0.46522757
26,0.43918186,0.33155346
27,0.3844302,0.3617368
28,0.35759622,0.24514025
29,0.31661546,0.28768882
30,0.26330462,0.37253875
31,0.24082829,0.2335965
32,0.22341847,0.14821412
33,0.19217916,0.1680998
34,0.18392853,0.10577306
35,0.16332927,0.13109973
36,0.13794556,0.19092274
37,0.12345577,0.11878113
38,0.110680595,0.06846594
39,0.101033755,0.07714765
40,0.08810432,0.052542113
41,0.07886437,0.062326774
42,0.08373318,0.10107958
43,0.06959757,0.07296719
44,0.06290475,0.04442767
45,0.07029925,0.0433545
46,0.054474965,0.039936945
47,0.053799413,0.038202513
48,0.051847927,0.061928265
49,0.045902353,0.056736477
50,0.046270404,0.039366793
51,0.04431256,0.03251128
52,0.042482726,0.037287906
53,0.0403888,0.029884549
54,0.037605535,0.04507636
55,0.039692316,0.047967687
56,0.03954889,0.03563242
57,0.035788856,0.027163543
58,0.03937312,0.033502515
59,0.03386201,0.024907608
60,0.033830464,0.03621403
61,0.03288665,0.039903127
62,0.032585595,0.03044611
63,0.03706905,0.022833912
64,0.03178967,0.028242702
65,0.0319594,0.020663304
66,0.027801406,0.030025972
67,0.027307158,0.032344088
68,0.027883079,0.025051415
69,0.024656422,0.018843561
70,0.024343122,0.022921689
71,0.023614092,0.016996434
72,0.022509344,0.02461316
73,0.024088962,0.025528913
74,0.021162516,0.020030828
75,0.02033764,0.01531637
76,0.019800138,0.018229872
77,0.022541385,0.01369237
78,0.019640895,0.02001045
79,0.017385833,0.019810442
80,0.017137123,0.015660422
81,0.016660918,0.012294062
82,0.014724652,0.014260567
83,0.01560179,0.010758351
84,0.014335907,0.016425896
85,0.01353336,0.014994774
86,0.013725516,0.012171187
87,0.012617534,0.009764558
88,0.013609683,0.010953744
89,0.0110969795,0.008372321
90,0.0121304365,0.013338391
91,0.009080742,0.011315301
92,0.010543209,0.009305486
93,0.010669989,0.007649948
94,0.010149853,0.008179466
95,0.008656391,0.006532408
96,0.008168291,0.010704829
97,0.008969521,0.008269291
98,0.008684177,0.0070124697
99,0.007740051,0.0060556163
100,0.007055089,0.0061878054
101,0.0090445485,0.004977402
102,0.0075664544,0.008711194
103,0.0059532477,0.006211699
104,0.006318868,0.005282679
105,0.005211992,0.0046438896
106,0.0065003945,0.0046360097
107,0.0060013924,0.0036841137
108,0.005049714,0.0072844266
109,0.005268762,0.004596235
110,0.0046232883,0.0040664775
111,0.005286596,0.003567946
112,0.005089696,0.0034978248
113,0.004321228,0.002787148
114,0.004422306,0.006135452
115,0.004340878,0.0035862327
116,0.00425066,0.0031353289
117,0.004646965,0.0028351361
118,0.0041040857,0.0026523955
119,0.0035727525,0.0021277019
120,0.0029941718,0.005245971
121,0.0042765196,0.0027795509
122,0.0037177633,0.0024890031
123,0.0030358208,0.0022347136
124,0.0025102827,0.0021002598
125,0.002913238,0.0016025844
126,0.002535361,0.004489093
127,0.0034526992,0.0022674315
128,0.0025636829,0.0019813944
129,0.002298227,0.0018041638
130,0.002890051,0.0016500955
131,0.0031848948,0.0011899564
132,0.0026298487,0.0039897524
133,0.0019482501,0.0018794115
134,0.002611054,0.0016424152
135,0.0022939467,0.0014901481
136,0.0023970807,0.0013647556
137,0.0021566933,0.0009978138
138,0.002101866,0.0035827279
139,0.002333188,0.0016265
140,0.0025650437,0.001391322
141,0.002399038,0.001354882
142,0.002236566,0.0011809873
143,0.0017630295,0.00084848853
144,0.0022472069,0.003226277
145,0.0019475556,0.0014224165
146,0.0023388127,0.0012614437
147,0.0019774635,0.0012107043
148,0.0015086883,0.0010925019
149,0.0018207749,0.0007268212
150,0.0018950793,0.0030142288
151,0.0021813586,0.0013409231
152,0.0015734825,0.0011440967
153,0.0013742984,0.0010852837
154,0.0019609733,0.0009757767
155,0.0017622948,0.0006997941
156,0.0017700274,0.0028139956
157,0.0020419129,0.0011905814
158,0.0014389278,0.0010263716
159,0.0019845197,0.0010003502
160,0.001882088,0.0009059515
161,0.0014232824,0.000730441
162,0.0012744198,0.0025978289
163,0.0011789332,0.0010585333
164,0.0015561484,0.0009303883
165,0.0016425007,0.00096482626
166,0.0015629675,0.0008466673
167,0.0012910708,0.0006711324
168,0.0011986224,0.002390795
169,0.0014005365,0.0009799117
170,0.0016781815,0.0008877846
171,0.00157194,0.0009926257
172,0.0019045882,0.00078751624
173,0.001194386,0.0005722137
174,0.0014273338,0.0022176525
175,0.0012846165,0.0009641414
176,0.0012395706,0.0007791652
177,0.0010947806,0.00079103844
178,0.001556516,0.00069862825
179,0.0013209379,0.0005674088
180,0.0012135964,0.0020558273
181,0.0010571673,0.0008591737
182,0.0012612351,0.0007065603
183,0.0013731386,0.000773273
184,0.0010085412,0.00065946666
185,0.0010088109,0.0005479527
186,0.0010322831,0.0019254426
187,0.0010136083,0.000721688
188,0.0013228976,0.0006423199
189,0.0014576006,0.00075917866
190,0.000806028,0.0006114049
191,0.0010481771,0.0004849767
192,0.0011095513,0.0017277405
193,0.0011344111,0.0007017786
194,0.0011971691,0.00059242715
195,0.0011328005,0.00078685785
196,0.0010058639,0.0005629479
197,0.001199172,0.00043906926
198,0.00093261065,0.0016212665
199,0.0011409583,0.0006868234
200,0.0010290322,0.00053689495
201,0.0008366291,0.0006111128
202,0.0009904723,0.0005207814
203,0.0010006845,0.0003924447
204,0.000865208,0.0014870104
205,0.0009475162,0.00060063734
206,0.00068984594,0.0004703933
207,0.001128335,0.00057098357
208,0.00088881014,0.00047458897
209,0.00069493474,0.00039899658
210,0.0009630538,0.0013649171
211,0.00081292563,0.0005377002
212,0.0007679485,0.00042055885
213,0.0008843776,0.00058530126
214,0.00088228553,0.00044243017
215,0.00075726496,0.0003597634
216,0.00094445766,0.0012312862
217,0.00077898335,0.00050438574
218,0.0007071338,0.00041055118
219,0.00072492054,0.0005899866
220,0.0005827196,0.0004018217
221,0.0007177153,0.00032791865
222,0.0007739968,0.0011274767
223,0.00057208474,0.0004951518
