Row,Train Error,Validation Error
0,2.6708367,2.5478327
1,2.3576481,2.422393
2,2.147622,2.1604207
3,1.9536064,1.9260043
4,1.7957432,1.76722
5,1.6474676,1.5932783
6,1.493279,1.5357906
7,1.356654,1.3931317
8,1.2276242,1.2250127
9,1.1231806,1.1045076
10,1.0539844,0.9886778
11,0.9447157,0.90640604
12,0.855126,0.91179365
13,0.7558885,0.7977425
14,0.71088463,0.6710415
15,0.62406087,0.60510874
16,0.58778954,0.5184146
17,0.51770973,0.4863351
18,0.48168665,0.51919657
19,0.4001496,0.42370027
20,0.37431592,0.33031046
21,0.31696767,0.29304728
22,0.28513595,0.23566961
23,0.25236502,0.22940557
24,0.21188408,0.27132702
25,0.19822505,0.20189247
26,0.17597717,0.14246072
27,0.14893456,0.12144751
28,0.13338196,0.087592624
29,0.11875354,0.09065827
30,0.09296912,0.13013741
31,0.08287058,0.09042186
32,0.070951544,0.051464234
33,0.059138026,0.040530864
34,0.050525755,0.027951015
35,0.044495046,0.029805886
36,0.04337416,0.06103432
37,0.035976335,0.04444294
38,0.033902828,0.022771712
39,0.032615088,0.012401624
40,0.026478332,0.013084045
41,0.020229487,0.010203204
42,0.0249713,0.032167207
43,0.024600722,0.02960666
44,0.022606019,0.016917901
45,0.020700088,0.005721557
46,0.022442915,0.011898084
47,0.018770244,0.0054737204
48,0.015192491,0.020830344
49,0.016949272,0.023752013
50,0.015633909,0.016006064
51,0.015455287,0.0044832136
52,0.017839028,0.011241325
53,0.016945187,0.004028642
54,0.016710335,0.015505932
55,0.0138499,0.019097688
56,0.011617001,0.012617273
57,0.012287965,0.0036586435
58,0.008269895,0.009605781
59,0.011720635,0.0030581565
60,0.010834114,0.0121496795
61,0.010644563,0.014779148
62,0.01128056,0.009953566
63,0.011068325,0.0028327692
64,0.009626536,0.007688898
65,0.008709612,0.0023191245
66,0.007579298,0.0093716895
67,0.00821568,0.0109631885
68,0.006082842,0.0076180664
69,0.00848001,0.0024345962
