Row,Train Error,Validation Error
197,0.0010611303,0.0012451084
198,0.0009556317,0.0008795311
199,0.0009614942,0.0012052901
200,0.00090332486,0.0005477664
201,0.0008761229,0.00084129354
202,0.00081344316,0.00086946803
203,0.0008210896,0.0005034054
204,0.00095212756,0.00071258144
205,0.0008535049,0.00077516836
206,0.0007080318,0.00067927816
207,0.00076858595,0.00071400695
208,0.0007003158,0.00071002037
209,0.0007550268,0.0007258251
210,0.0006191908,0.0003050453
211,0.00055382407,0.0006516322
212,0.00058662007,0.00057406496
213,0.0005758925,0.00046916993
214,0.0006507062,0.000700097
215,0.00054786564,0.0006658936
216,0.00060798455,0.0006409738
217,0.0005129584,0.0006572914
218,0.00056126196,0.00068094354
219,0.00062307075,0.00046809763
220,0.0005355527,0.00037154232
221,0.00048953283,0.00036426744
222,0.000550218,0.0005531244
223,0.0005098634,0.00035064894
224,0.0005723081,0.0004888166
225,0.00042375684,0.00049521646
226,0.000408517,0.00043656162
227,0.0004390791,0.00046640015
228,0.0005223662,0.000533834
229,0.000565757,0.0004623057
230,0.00043044498,0.0005460221
231,0.00045645426,0.00032850628
232,0.0004335933,0.00052760955
233,0.00047029188,0.00054797676
234,0.0005577611,0.00031260282
235,0.00041677803,0.0004663797
236,0.00042258317,0.0004144752
237,0.00050324,0.0004485492
238,0.00046547156,0.00048207413
239,0.0004966125,0.00047413658
240,0.0004614816,0.00044876972
241,0.0004134713,0.0003113805
242,0.00045363003,0.00036987851
243,0.0004126816,0.00044771755
244,0.00048279733,0.00041913215
245,0.00039506017,0.00060329126
246,0.000417282,0.00044451107
247,0.00041282267,0.00042323832
248,0.00043661176,0.0004340747
249,0.00048590303,0.00052500627
250,0.0004569897,0.00041338266
251,0.0004485009,0.00037817692
252,0.00039825847,0.0003013143
253,0.0005381669,0.00042323768
254,0.00040860786,0.00039070958
255,0.0003757814,0.00035685505
256,0.00045547396,0.00043759446
257,0.00044545025,0.00039640095
258,0.00049555773,0.00039344543
259,0.00048277498,0.0005170059
260,0.00036995992,0.00046655993
261,0.00037595385,0.00046975107
262,0.0004946746,0.00033697725
263,0.00050532015,0.0004901424
264,0.0004582869,0.00048434347
265,0.0003917776,0.00032502032
266,0.00042462285,0.00042921075
267,0.0003763939,0.00039684845
268,0.00042085652,0.00041202808
269,0.00042427843,0.0005288828
270,0.00038549866,0.0004217584
271,0.00036571955,0.000420414
272,0.00038980937,0.00032185006
273,0.0004268406,0.00038085677
274,0.00051863096,0.00042029674
275,0.0004245057,0.00034440367
276,0.00038685882,0.0005091402
277,0.00043222486,0.0004584901
278,0.0004753578,0.0003760768
279,0.0004093559,0.00040086044
280,0.00040734315,0.0004689034
281,0.0003976491,0.00039161462
282,0.00038097476,0.00038355883
283,0.00045475166,0.00029949276
284,0.0003917426,0.00041202898
285,0.00042360942,0.00030824682
286,0.00047033175,0.00031639257
287,0.00042210688,0.00046647002
288,0.00043978388,0.00036621222
289,0.00043109868,0.00042423003
290,0.00043334687,0.00043087915
291,0.00038590585,0.0004267328
292,0.00041666866,0.00048457648
293,0.0004540525,0.000323481
294,0.00033746965,0.00056019815
295,0.00039803327,0.00038129778
296,0.0004005229,0.0002864257
297,0.00035381838,0.00034934527
298,0.0004496653,0.0004019305
299,0.00041020653,0.00044771642
300,0.00036826645,0.00039338152
301,0.00041390862,0.0003854337
302,0.00042926744,0.0003223062
303,0.0004212434,0.00031370312
304,0.00037205114,0.0003724206
305,0.0004279213,0.00033721438
306,0.0003273845,0.00034362046
307,0.00037066758,0.0004289797
