Row,Train Error,Validation Error
0,1.8716785,2.3153896
1,1.6996987,2.146127
2,1.5831165,1.1341515
3,1.4623533,1.7512329
4,1.3637203,1.8579993
5,1.1065979,1.6847618
6,1.0765287,1.4292859
7,1.0284424,1.5181344
8,0.94266593,1.4483848
9,0.912018,1.1644619
10,0.8808954,1.3480511
11,0.83765393,1.174617
12,0.87159514,1.039556
13,0.78295696,0.52918017
14,0.8608019,1.0506003
15,0.8210838,0.615271
16,0.71086884,0.48878717
17,0.71095777,0.33487517
18,0.6779081,0.5816328
19,0.58702445,0.31780672
20,0.5874821,0.32123852
21,0.5695693,0.5110976
22,0.58337533,0.29457292
23,0.56021935,0.4300889
24,0.57322407,0.4666794
25,0.52520466,0.6857467
26,0.48868588,0.39752007
27,0.52229625,0.6258664
28,0.48165756,0.64086205
29,0.48791835,0.6577591
30,0.46383882,0.5980946
31,0.44850296,0.62626
32,0.45837256,0.62356514
33,0.47387564,0.456212
34,0.44242218,0.5872473
35,0.4042585,0.4778651
36,0.4010284,0.4457424
37,0.39870268,0.23047218
38,0.35995066,0.45412403
39,0.38416603,0.21734072
40,0.36700222,0.20880882
41,0.3884637,0.27456757
42,0.35579422,0.22568962
43,0.35249716,0.2461674
44,0.32747462,0.24944957
45,0.3146993,0.40412167
46,0.31498843,0.23186375
47,0.32790476,0.37171015
48,0.3009945,0.37723735
49,0.30407128,0.38618618
50,0.2983848,0.33605495
51,0.2827177,0.36377877
52,0.26566428,0.35981777
53,0.27165958,0.29836288
54,0.27128306,0.3410261
55,0.2669757,0.2897745
56,0.26301843,0.28550443
57,0.22569534,0.14485103
58,0.22889404,0.27554086
59,0.21121253,0.15756913
60,0.21196231,0.14158659
61,0.21537979,0.16432916
62,0.20340782,0.14672793
63,0.20019084,0.14362821
64,0.19540675,0.13599296
65,0.17996275,0.21755578
66,0.17930585,0.12105817
67,0.16739477,0.20704648
68,0.17017108,0.19121437
69,0.15393546,0.12019053
70,0.15389614,0.16903956
71,0.14488395,0.18170781
72,0.14300932,0.17643216
73,0.13663517,0.15686809
74,0.13225311,0.16393654
75,0.12558447,0.1531985
76,0.12598073,0.14215417
77,0.12363299,0.14745598
78,0.115898184,0.13460122
79,0.11205842,0.122427
80,0.10409476,0.08589513
81,0.10634768,0.1152631
82,0.09802413,0.08376605
83,0.100147,0.07755341
84,0.094095424,0.0703013
85,0.08754893,0.077596076
86,0.08431509,0.06637757
87,0.084011346,0.071041994
88,0.08018584,0.09066593
89,0.07114081,0.05939923
90,0.07318782,0.0776823
91,0.06705419,0.080436595
92,0.06486685,0.07752855
93,0.06407495,0.06927616
94,0.061803017,0.07080591
95,0.060931064,0.06797309
96,0.057523027,0.050032508
97,0.053633645,0.063745566
98,0.051637013,0.04451437
99,0.052343722,0.0451232
100,0.044712692,0.03838364
101,0.046617515,0.036251437
102,0.044409357,0.037078176
103,0.045782603,0.034688246
104,0.04310085,0.042067513
105,0.03870612,0.028192438
106,0.03696896,0.03484262
107,0.033483803,0.034454867
108,0.03342153,0.042060018
109,0.03508461,0.034682978
110,0.031191228,0.040074773
111,0.029338576,0.04045931
112,0.028648542,0.034511305
113,0.029296694,0.04283612
114,0.029240703,0.033756796
115,0.025546346,0.03713626
116,0.024553359,0.013170424
117,0.025186377,0.033089157
118,0.0243117,0.013523865
119,0.021904496,0.0123051265
120,0.022978922,0.016001396
121,0.019871918,0.014118741
122,0.02274716,0.013403874
123,0.022104273,0.012519187
124,0.02221406,0.024901517
125,0.01906843,0.011361875
126,0.019357735,0.026246676
127,0.018203383,0.020492373
128,0.019027764,0.028155148
129,0.019303156,0.021473965
130,0.019674089,0.026424007
131,0.018119581,0.026206562
132,0.018589413,0.020612475
133,0.017055696,0.02417927
134,0.017998898,0.023632297
135,0.02057858,0.021055097
136,0.015334603,0.023446219
137,0.016164027,0.021464393
138,0.017852481,0.018919896
139,0.01661362,0.010849646
140,0.01726186,0.017743632
141,0.015369001,0.013819294
142,0.015955638,0.008847527
143,0.014720834,0.009803117
144,0.015186566,0.011262229
145,0.015886325,0.007932692
146,0.014321417,0.008294823
147,0.013134563,0.014439001
148,0.013822675,0.008265702
149,0.012882624,0.012925573
150,0.01499492,0.016332088
151,0.015308715,0.018915648
152,0.01427544,0.014977698
153,0.013921774,0.018337743
154,0.012833575,0.01911834
155,0.012264544,0.016437057
156,0.012394291,0.016772881
157,0.012884241,0.015263095
158,0.01293124,0.014976423
159,0.011348564,0.010056539
160,0.012499789,0.014049712
161,0.01134901,0.011089811
162,0.012419513,0.00979163
163,0.0116539085,0.0063451044
164,0.0118072415,0.010515907
165,0.01044887,0.006226241
166,0.011015871,0.0069775693
167,0.010583992,0.0106513295
168,0.011227727,0.0054973047
169,0.009528343,0.009948481
170,0.00976412,0.009956967
171,0.009829876,0.014081559
172,0.010417551,0.006915218
173,0.009519721,0.0119351465
174,0.009289685,0.01184941
175,0.008951093,0.010960827
176,0.009113612,0.012310421
177,0.009341465,0.010726481
178,0.008970839,0.011097768
179,0.0089444555,0.008295371
180,0.008606388,0.012138212
181,0.008401826,0.008475794
182,0.007608548,0.009428672
183,0.007336893,0.0039878865
184,0.0071576466,0.00870877
185,0.0079408325,0.004499536
186,0.006523988,0.004029226
187,0.007241085,0.005990487
188,0.0069834846,0.0046890685
189,0.0063470025,0.0048970254
190,0.0062722447,0.004595387
191,0.0068951775,0.008323116
192,0.006558591,0.0039679916
193,0.006188165,0.008661571
194,0.006611114,0.006725345
195,0.006458957,0.007945987
196,0.006089395,0.0073659723
197,0.0055858614,0.0073573305
198,0.004884317,0.0073716575
199,0.0061048665,0.0056833164
200,0.0055162893,0.006555683
201,0.0050347405,0.006552351
202,0.004961045,0.0056847483
203,0.005029718,0.0062988377
204,0.0050156363,0.005826831
205,0.0049858377,0.005047447
206,0.004483271,0.003393333
207,0.0042874194,0.0046388903
208,0.0041279104,0.0039275186
209,0.004302276,0.0028490147
210,0.0043410724,0.002662713
211,0.0038386195,0.003213426
212,0.0034481946,0.002082293
213,0.003892212,0.0022514686
214,0.0035512964,0.0038801667
215,0.003536041,0.0021255394
216,0.0037114436,0.0035939424
217,0.0032118172,0.003936263
218,0.0033174544,0.003940188
219,0.003321935,0.0037651828
220,0.0031966881,0.0039326954
221,0.0031415452,0.0037797617
222,0.0028011457,0.0034645803
223,0.0029494655,0.0033629313
224,0.0027814498,0.002951889
225,0.0022281515,0.003008829
226,0.0023680385,0.0020124656
227,0.0022237352,0.0026489014
228,0.0022979435,0.0022925145
229,0.0023786812,0.0020246592
230,0.002041273,0.0013085145
231,0.0022214102,0.0020451478
232,0.002148679,0.0012880578
233,0.0019546803,0.0014446212
234,0.0021113697,0.0021786948
235,0.0018603861,0.0011709622
236,0.0017022107,0.0018793229
237,0.0016547487,0.0018956014
238,0.0017526993,0.002139449
239,0.0016936704,0.0012905154
240,0.0016157975,0.0018375024
241,0.0014768362,0.0017952076
242,0.001561875,0.001615831
243,0.0015298049,0.0017942769
244,0.0015196309,0.0014921419
245,0.0012701607,0.001536623
246,0.0013862804,0.0012747319
247,0.0013765151,0.0015633416
248,0.0011933355,0.0013374676
249,0.0011274626,0.0014121844
250,0.0010214892,0.00086292764
251,0.0009846179,0.0014089149
252,0.0011470836,0.0007393408
253,0.0010471067,0.0008203697
254,0.0011212245,0.00082157215
255,0.00092832587,0.0008645163
256,0.00088876736,0.0007407363
257,0.00091786217,0.0007752096
258,0.00084974995,0.0010939208
259,0.0009853111,0.00064715155
260,0.00081176555,0.0011312292
261,0.0007891139,0.0008003961
262,0.0006873266,0.0009999773
263,0.0007259019,0.0010850065
264,0.00067434093,0.00084527594
265,0.0007625453,0.0009196817
266,0.0007350119,0.0008023667
267,0.00060285704,0.0007065151
268,0.00075615285,0.0009743607
269,0.00061678194,0.0006717753
270,0.00066283706,0.00077567395
271,0.00055629254,0.00069990766
272,0.0005644923,0.00075539
273,0.0006115425,0.0005194501
274,0.0006508979,0.00053168106
275,0.00059146655,0.00061841967
276,0.00052496296,0.00046685888
277,0.0005775098,0.0003955835
278,0.0005208878,0.00053217955
279,0.00057868543,0.00034206163
280,0.0005882,0.0003577279
281,0.00052096864,0.00049059145
282,0.0005221799,0.0003431899
283,0.0005262935,0.0004613038
284,0.0004867039,0.00045410704
285,0.00045449595,0.00046889792
286,0.0003874087,0.00043807278
287,0.00052285107,0.0006040009
288,0.00035997407,0.00040218275
289,0.00045749545,0.0005687305
290,0.00044775734,0.00044149082
291,0.00050001673,0.0004298036
292,0.00037663366,0.00044472964
293,0.0004403465,0.0004494919
294,0.00043169592,0.0005033134
295,0.0004051661,0.0006069212
296,0.00043966592,0.0005070132
297,0.0004037776,0.00029736717
298,0.00034042413,0.0004531763
299,0.00039378757,0.000298682
300,0.00036994295,0.0003128225
301,0.00039125886,0.00032246255
302,0.0004544254,0.00027883475
303,0.00040907392,0.00029169995
304,0.00046665248,0.00029982635
305,0.00038617756,0.00040889933
306,0.00043253004,0.00029901153
307,0.00036592543,0.0004244113
308,0.00033301814,0.00046827146
309,0.0003583035,0.00043149194
310,0.0004222022,0.00044392043
311,0.000426689,0.0004769606
312,0.0003312843,0.0004392827
313,0.00033948393,0.00045760602
314,0.00037991643,0.00047358603
315,0.0004917227,0.0005085934
316,0.00032291617,0.00048203493
317,0.00048238333,0.00040179113
318,0.00041647648,0.000610232
319,0.00035100186,0.00026485027
