Row,Train Error,Validation Error
84,0.007821946,0.009653403
85,0.0075082714,0.0095436955
86,0.009856283,0.005856316
87,0.0065883277,0.0027056762
88,0.006767355,0.002125264
89,0.008536276,0.010132765
90,0.0058315354,0.009752273
91,0.0070443423,0.008524885
92,0.0052383933,0.0035088742
93,0.004650857,0.008048257
94,0.006033033,0.0074791433
95,0.0063344715,0.00801248
96,0.0052158856,0.0024231763
97,0.006136343,0.0021040288
98,0.004270159,0.002165699
99,0.0072862618,0.008150679
100,0.00564621,0.007873869
101,0.005293844,0.007484743
102,0.0061724256,0.0061724377
103,0.0047971215,0.0061401455
104,0.0035562734,0.0057515586
105,0.0035457308,0.0055524204
106,0.0040589366,0.0025540867
107,0.0048059504,0.0018146429
108,0.004281812,0.001340298
109,0.003959589,0.0065401373
110,0.0035633517,0.006022608
111,0.0036272428,0.0044509373
112,0.003925821,0.003365077
113,0.0047235787,0.0043523707
114,0.004186751,0.0037282514
115,0.0033731821,0.0011781094
116,0.0037734762,0.0015376101
117,0.003478147,0.0013369108
118,0.0032048267,0.0011157292
119,0.0029362454,0.0037752232
120,0.0028527156,0.0036562688
121,0.0029263538,0.0042709233
122,0.0030586855,0.0031634818
123,0.0033083002,0.0033204718
124,0.0019858272,0.00366354
125,0.0025974954,0.0021057501
126,0.0026871196,0.001386394
127,0.0023121983,0.0011007744
128,0.0022153251,0.0039988337
129,0.0018204667,0.0034363286
130,0.0021783635,0.0032922605
131,0.0024889524,0.0027186377
132,0.0017808327,0.0023154092
133,0.0016887424,0.0018266555
134,0.0016228374,0.0022668308
135,0.0017723568,0.0009791497
136,0.002247122,0.0008367459
137,0.0019923886,0.0006798115
138,0.0017664162,0.0024297193
139,0.0015801392,0.0023843357
140,0.0021964037,0.0023295744
141,0.0019869073,0.0015220821
142,0.0015130091,0.0022777882
143,0.0016296776,0.0018052205
144,0.0016424936,0.0018562801
145,0.0013934613,0.0016997568
146,0.0014655351,0.0010059046
147,0.0013950169,0.0009176924
148,0.0015642672,0.0024992544
149,0.0012158483,0.0024066593
150,0.0015877963,0.0018753516
151,0.0015262386,0.00082242035
152,0.0013668799,0.0018221013
153,0.0014859274,0.0012571978
154,0.0009841613,0.0015950188
155,0.0013342153,0.0007039761
156,0.0013881187,0.00043349553
157,0.0016273292,0.00043297067
158,0.0011916207,0.0020812508
159,0.000978562,0.0019078052
160,0.001345484,0.0016760397
161,0.0009953857,0.0011582988
162,0.0011268397,0.0014597018
163,0.001075596,0.0012917856
164,0.0012617549,0.0012151556
165,0.0011179044,0.0009773946
166,0.0012930026,0.00082999584
167,0.0010025549,0.00062927924
168,0.0010549389,0.0018703024
169,0.00093579513,0.0016851914
170,0.0010061313,0.00084010133
171,0.0011180248,0.00080014206
172,0.0009088534,0.00089541177
173,0.0009363259,0.0007175462
174,0.0009371382,0.00037310604
175,0.00086272694,0.00042444677
176,0.0008456398,0.0004246885
177,0.0010314025,0.00035165745
178,0.0012300911,0.0010087219
179,0.0012421077,0.00095938606
180,0.00084809563,0.0012339796
181,0.0009617028,0.0011766787
182,0.00076889305,0.0012020207
183,0.000916257,0.0013632514
184,0.0009659769,0.0006238942
185,0.0009663378,0.0007191064
186,0.0008029853,0.0005041435
187,0.0011047907,0.0015933063
188,0.0010397458,0.0013100888
189,0.00075561495,0.0012565551
190,0.00086767477,0.0010130354
191,0.0005962621,0.00093118596
192,0.00062438287,0.00063153304
193,0.00043437674,0.00087379833
194,0.00090769987,0.00036617607
195,0.0007305477,0.00028156542
196,0.00047855545,0.00033645701
197,0.0008856608,0.0010743985
198,0.0010043756,0.0009826715
199,0.0009389625,0.00090913236
200,0.00066692365,0.0006707901
201,0.00063087395,0.0012276352
202,0.0011244853,0.00079634
203,0.0006825766,0.0008249271
204,0.0011069402,0.0008139336
205,0.00075024687,0.0005291998
206,0.0004893128,0.00045845818
207,0.00085288583,0.0012382104
208,0.0006827771,0.0012789217
209,0.00060153235,0.0009011186
210,0.0008626583,0.0004714537
211,0.0007339712,0.0009836968
212,0.0007263492,0.0006518516
213,0.00058830995,0.0009048061
214,0.00049970526,0.00033790612
215,0.000755296,0.0002009621
216,0.00052582135,0.00024391805
217,0.00078583043,0.0012399699
218,0.00084105216,0.0010533876
219,0.00080350705,0.00088796805
220,0.0006219063,0.0007086083
221,0.0005392345,0.00087447703
222,0.0005637193,0.0007617313
223,0.0005682958,0.0006627506
224,0.0007338355,0.0006303236
225,0.00056159677,0.00054614723
226,0.0006806094,0.00039884666
227,0.00062569283,0.0011524726
228,0.0005468769,0.0010268732
229,0.00049378216,0.00048098655
230,0.000638009,0.00048985437
231,0.0006383327,0.00057410216
232,0.0005646086,0.0004635825
233,0.000558063,0.00025178213
234,0.000530608,0.00028221754
235,0.00057122885,0.00033481207
236,0.0006051841,0.0002629718
237,0.00064517703,0.0006536874
238,0.00054472545,0.00061987597
239,0.00048751454,0.00081733544
240,0.0004967456,0.0007641619
241,0.00051529583,0.00082035863
242,0.00066560844,0.00089448394
243,0.0005690118,0.00043154717
244,0.0005197777,0.0005131115
245,0.00045687,0.0003568085
246,0.000395789,0.0010536012
247,0.00047379066,0.0008751281
248,0.00064588455,0.00083904096
249,0.00037551453,0.0007092192
250,0.0006956349,0.000596081
251,0.000652465,0.00043899467
252,0.00049264164,0.0005716713
253,0.0004491673,0.00022467707
254,0.0006462261,0.00022597214
255,0.00056221604,0.0002563255
256,0.00047592432,0.00070022844
257,0.00037024196,0.00069047825
258,0.00047884145,0.0006300812
259,0.00044580302,0.00048964587
260,0.0006136792,0.00083045306
261,0.00055467663,0.00054212986
262,0.00042702793,0.0005556467
263,0.00047989265,0.0005502379
264,0.00050928775,0.00038034882
265,0.00052980316,0.00030673496
266,0.00046390618,0.0008109362
267,0.00037448257,0.0008551331
268,0.00038091707,0.0005958105
269,0.00073548016,0.00036135534
270,0.0003633259,0.00066299405
271,0.00047659446,0.00043922247
272,0.0004055584,0.00060567795
273,0.0005202544,0.000263583
274,0.00037519317,0.00015675077
275,0.00040516202,0.0001816653
276,0.00057124,0.0008156206
277,0.0005381875,0.0006898913
278,0.0004290142,0.00056300283
279,0.00047327837,0.00048512363
280,0.00038297195,0.00056194776
281,0.0005246299,0.00051277765
282,0.00045039147,0.0004566151
283,0.00052278413,0.0004335275
284,0.000395793,0.00037041635
285,0.00064560754,0.00027849755
286,0.0004401929,0.0007522449
287,0.0003381259,0.00065088645
288,0.00042503516,0.00033885523
289,0.00036244583,0.00033340722
290,0.00032874141,0.00037162268
291,0.0004180298,0.00032533638
292,0.0004329195,0.00020488036
293,0.00034859177,0.00022484976
294,0.0004000862,0.00025920165
295,0.00040993202,0.0002086255
296,0.00028288848,0.00046028147
297,0.0005398058,0.0004116762
298,0.00039399366,0.00053609273
299,0.00039577892,0.000501751
300,0.00037052153,0.0005499448
301,0.00034710686,0.0005670025
302,0.00039160397,0.00030856553
303,0.00037769967,0.00035351276
304,0.00030169313,0.00025214654
305,0.00029796283,0.00066925527
306,0.0004080309,0.00056157174
307,0.00035519197,0.00054409244
308,0.00034295712,0.0004655832
309,0.0003020123,0.00040213027
310,0.00034311306,0.0002956296
311,0.0003314094,0.00037198488
312,0.0003215765,0.00017338009
313,0.00033572255,0.0001842855
314,0.00047769587,0.0001985326
315,0.0003496078,0.00045576732
316,0.00030135657,0.00045711338
317,0.00029223657,0.00041742245
318,0.00031641533,0.00035189887
319,0.00029115978,0.0005349937
320,0.00037253156,0.000328503
321,0.0002941441,0.000342773
322,0.00028881922,0.00033219391
323,0.0003207149,0.00028275186
324,0.00028794224,0.00020839921
325,0.00045323942,0.0005051831
326,0.00028091142,0.0005511599
327,0.00033045092,0.0003784604
328,0.00032184998,0.00028159076
329,0.00034186337,0.00039121995
330,0.0003248349,0.0002956932
331,0.00030581225,0.00039796802
332,0.00039493502,0.00020218396
333,0.00024090511,0.00011738019
334,0.00037017415,0.000151082
335,0.0003047139,0.0005163476
336,0.00029864284,0.00042746344
337,0.00028353458,0.0003503885
338,0.00031068423,0.00033467004
339,0.00024665275,0.00034988087
340,0.00024807037,0.0003365688
341,0.00031799427,0.00031608317
342,0.00027605752,0.00031016246
343,0.0003325457,0.00023720662
344,0.0003478197,0.00019909897
345,0.00025289683,0.00047318512
346,0.0002562052,0.0004004265
347,0.00027056967,0.0002294985
348,0.0002701312,0.00022162755
349,0.00029150042,0.00025545617
350,0.0002696029,0.0002285997
351,0.0002746123,0.00017596682
352,0.00027728698,0.00018194181
353,0.00027834417,0.00021019796
354,0.00025736346,0.00016866082
355,0.00024057085,0.00030987008
356,0.0002468044,0.0002779231
357,0.00024217804,0.00035848597
358,0.000278797,0.00031563273
359,0.00029086322,0.00037643558
360,0.00022578749,0.00035491542
361,0.00024364499,0.0002359276
362,0.0003157514,0.00026090484
363,0.00023474495,0.00018298077
364,0.00022982135,0.00041040976
365,0.00025528352,0.00035954293
366,0.00018135841,0.00035212078
367,0.00020627973,0.0003193042
368,0.00023991903,0.00026602938
369,0.00025174022,0.00021723036
370,0.00022165569,0.00022254432
371,0.00025720085,0.00013295842
372,0.00023114745,0.00016308496
373,0.00024458155,0.00017084922
374,0.0002480047,0.00028881535
375,0.0002042496,0.00030820962
376,0.0002681825,0.00028874326
377,0.00025866737,0.00026790073
378,0.00025058174,0.00034480705
379,0.00033215273,0.00020054934
380,0.00023540485,0.00022489458
381,0.00022515208,0.00021805093
382,0.00021581295,0.00021774157
383,0.00019770506,0.00014390002
384,0.00019097907,0.00031120743
385,0.00022815933,0.00036155898
386,0.00026112635,0.00024269457
387,0.00020119312,0.00023680255
388,0.0002419925,0.00025060866
389,0.0002119208,0.00020470406
390,0.00022175623,0.0002675618
391,0.00021967446,0.0001779232
392,0.00023496756,0.000102392885
393,0.00023641104,0.00011986932
394,0.00021129285,0.0003322919
395,0.00016981615,0.00026854657
396,0.00019704107,0.00022498163
397,0.00022528842,0.00024234434
398,0.00021610757,0.00022330093
399,0.00019805753,0.00023491564
400,0.00017277605,0.00023877432
401,0.00020858452,0.00021696027
402,0.00020580286,0.00016005867
403,0.0002349922,0.00015395765
404,0.0001718134,0.00030195148
405,0.00019056041,0.0002473514
406,0.00024459732,0.00017808363
407,0.00019412086,0.00016094951
408,0.00016913687,0.00018360098
409,0.00018602943,0.00016736829
410,0.0001966582,0.00015703212
411,0.00018083578,0.0001569331
412,0.00020677947,0.00019032379
413,0.00017755938,0.00014941058
414,0.00019454893,0.00023857216
415,0.00017221541,0.00019558556
416,0.00017046463,0.0002555694
417,0.00018456033,0.00020222309
418,0.00020190056,0.00027201066
419,0.00017283505,0.00023305354
420,0.00019357508,0.00019059835
421,0.00018964187,0.00020624277
422,0.00020684458,0.00014417895
423,0.00020968233,0.00026398257
424,0.00020383316,0.00023940469
425,0.00017402114,0.00024090901
426,0.00017598954,0.000226254
427,0.00018523494,0.00018730003
428,0.00019463642,0.00016584265
429,0.00017177552,0.00015635256
430,0.00021363777,0.00011935036
431,0.00016265413,0.00015165957
432,0.00018897558,0.00014971013
433,0.00020644856,0.00020051777
434,0.00018807982,0.0002222265
435,0.00018965466,0.00021780816
436,0.00019236389,0.00022341314
437,0.00020029511,0.00024167751
438,0.00016024763,0.00013704403
439,0.00019121345,0.00015587825
440,0.00016526674,0.00015046635
441,0.00012403975,0.00018583768
442,0.00015406882,0.000114172275
443,0.00014076171,0.00020269414
444,0.00020358301,0.00025902534
445,0.00015701288,0.00017098509
446,0.00020792686,0.00021611966
447,0.00019680195,0.0001733196
448,0.00015564486,0.00015669521
449,0.00020541002,0.00019899735
450,0.00019578979,0.00016797925
451,0.00014598144,9.048034e-05
452,0.00017487143,0.00011064999
453,0.0001814701,0.00024089689
454,0.00016316309,0.00018715323
455,0.0001774295,0.00016003977
456,0.0001524114,0.0001944922
457,0.00021796093,0.00015860304
458,0.00017176202,0.00018051168
459,0.00020897012,0.00020196746
460,0.00015760682,0.00017516827
461,0.00016729058,0.00012290383
462,0.00016644615,0.00013802788
463,0.0002126027,0.00021355704
464,0.00015694032,0.00017182574
465,0.00015352647,0.00014625023
466,0.00017301658,0.00013424839
467,0.00014953388,0.00015072437
468,0.00016939836,0.00014190846
469,0.00018304856,0.00015771533
470,0.00017063857,0.00014936674
471,0.00013769075,0.0001779253
